ram_id,motherboard_id,ram_type,motherboard_ram_type,ram_speed,ram_capacity,ram_modules,ram_cas_latency,motherboard_memory_max,motherboard_memory_slots,ram_type_match,label
249dc038-ed03-47e5-bb8b-2e02324a1d61,f17b6596-8103-4e19-98ad-313256d957e9,DDR4,DDR4,2666.0,32.0,1,18.0,64.0,2,1,1
66abe0f5-d9af-486f-bd18-c70cfe7a2c3a,48fa50b1-ab21-4223-9a6e-2a190c643fea,DDR3,DDR3,1866.0,16.0,2,10.0,32.0,4,1,1
0f47a9f4-f524-44fc-b218-5a7980f19da2,eef88b84-471b-4fc6-90c7-96a7e03f6890,DDR5,DDR5,6600.0,96.0,2,32.0,192.0,4,1,1
22d9a4ab-e9e8-4f74-bf60-c93c3054d102,7a19b36e-fda5-4af1-8093-d95fd655c386,DDR5,DDR4,5600.0,16.0,1,36.0,128.0,4,0,0
b3f11d4b-8f8b-43e7-84f9-700b66b9ad01,96ebfd8b-1775-4bde-9da1-7d41b401e66c,DDR4,DDR4,3000.0,16.0,2,16.0,64.0,4,1,1
38d74d36-cc1a-4dab-858e-af046b3214ef,12347946-3c35-4f66-bf2f-265cd2142da5,DDR4,DDR5,3200.0,32.0,2,16.0,256.0,4,0,0
0cff83fd-459a-4825-bb28-a4cbcc7a86a2,f51a1f04-5af1-46ab-9e87-826cba49f3f8,DDR5,DDR4,5600.0,32.0,2,40.0,32.0,2,0,0
11c334a2-c17b-4b93-b022-65bc7ed490b8,e98a890d-0791-492b-a1a2-c1089d7e2144,DDR4,DDR4,2666.0,8.0,1,16.0,512.0,4,1,1
98b4c6d3-6a24-48fa-9fc2-73b7c9f2ea9e,796fa1d9-dad4-4d0f-ade0-93ebbd88f936,DDR4,DDR5,3000.0,8.0,1,15.0,192.0,4,0,0
43c90305-680b-4091-9c29-757745742f16,d9bd7551-7b66-43cb-826e-07fb9e7184b8,DDR4,DDR4,2133.0,4.0,1,15.0,64.0,2,1,1
53dfa666-9805-4d21-b714-1ecc1dda0fc2,9c56e3d6-7fba-411a-9d90-bcd482dfe404,DDR5,DDR4,7600.0,48.0,2,36.0,128.0,4,0,0
375facad-f74e-431a-8d30-8a242fc6fce8,d175733b-5b8b-4fb6-afb1-27317ee36f08,DDR3,DDR5,2400.0,8.0,2,11.0,96.0,2,0,0
90714fe7-874a-4ccb-9d6c-94a2dc50e16a,a9062439-82e0-439b-a53e-611b5c62fd42,DDR5,DDR4,6400.0,16.0,1,32.0,128.0,4,0,0
45407864-f169-4173-9127-11b7857006bd,ee6e102f-6ecf-4e92-a004-db511ff62dfd,DDR4,DDR4,3200.0,32.0,2,16.0,64.0,2,1,1
a434cc4e-013a-4243-a600-72e0b141ff81,f5e33aa3-322b-4198-b032-fe3278d1bdca,DDR3,DDR5,1333.0,8.0,2,9.0,192.0,4,0,0
e105c218-26e0-4b72-9c24-ae389789529b,ff1e4e34-9249-4176-8b09-831c1fd61f43,DDR4,DDR4,3600.0,16.0,2,18.0,128.0,4,1,1
8fe6be48-9f87-4dee-8e9c-8b65457c3fd4,7d27d3c2-3f93-4e07-8867-ec47e4347346,DDR4,DDR4,3200.0,32.0,1,18.0,128.0,4,1,1
496fdca8-4f25-4081-b988-a9f2239d86de,626776db-6c15-46c2-9b86-4a1fc4ecfe87,DDR4,DDR3,2666.0,64.0,4,19.0,8.0,4,0,0
57b5daa1-3969-470e-bf70-ce4144615a64,629decc5-2928-462d-92b3-c287ef4705bb,DDR5,DDR5,6000.0,16.0,2,30.0,256.0,4,1,1
3ccbb79f-2ab4-462a-bf30-54398bccf2a7,9c4fd8ee-e222-4c26-99ca-372afd012674,DDR5,DDR5,5600.0,16.0,1,46.0,256.0,4,1,1
01392bfb-931b-4145-9826-77540d9f7cea,03959066-a716-468c-a425-2b741d12f4bc,DDR5,DDR3,6000.0,32.0,2,36.0,32.0,4,0,0
3f86f54d-d3b8-48ef-9c3a-e0ff3ad58290,92fab1b1-66e5-4529-9956-ca967a30476d,DDR4,DDR4,3733.0,64.0,4,17.0,64.0,2,1,1
cad26f8d-dc25-49c4-8204-ad1c6eb7871b,00f162eb-ffff-40d2-a14c-687278e64da1,DDR5,DDR3,5600.0,16.0,1,36.0,8.0,1,0,0
7ecedf75-f5ce-4cc2-b2d3-e9517ed4f1de,db3fab0b-c358-497e-bda9-4883008c1985,DDR5,DDR5,4800.0,32.0,2,40.0,256.0,4,1,1
09c9dc0e-bfaa-4d78-ba01-a5d5092941e9,0ed494f5-ca12-4fd1-af2c-a5ad62dd6586,DDR3,DDR5,1866.0,16.0,2,13.0,128.0,2,0,0
34860421-e14d-41dd-99ec-7934dbf28dd5,756c4c2a-b461-40a2-9b34-e1fd6ed1481e,DDR3,DDR3,1600.0,16.0,2,9.0,16.0,2,1,1
ae7beb3f-df68-4b26-bbfb-3c11cb6254ec,6830b841-1e94-4718-b93e-2bba988a0270,DDR4,DDR3,2400.0,8.0,1,15.0,16.0,2,0,0
5ae438b7-f7a7-4a1c-9b41-1ef4e73b23ff,6fbbd6e8-fd96-45d6-b874-672c04bd0f57,DDR5,DDR4,5600.0,32.0,2,40.0,64.0,2,0,0
50c7f7cd-4ea0-4eb7-844a-1983a6a559e2,b37577ed-245c-4dd7-9b99-f0a270aeb4a0,DDR4,DDR4,3600.0,16.0,1,18.0,128.0,4,1,1
876f8a45-5549-476e-8c8b-5e80f0afde84,343c539b-eeb9-4373-b80c-30016ece7f03,DDR4,DDR4,5333.0,16.0,2,22.0,64.0,2,1,1
03c5a567-2a8f-4752-9ca3-61a43086eb11,72bbe0f6-4bd1-4b72-afb9-d92bc3e0dfe8,DDR5,DDR5,5600.0,32.0,2,30.0,256.0,4,1,1
02ecf08c-8492-4d08-9e3a-eb5bca237878,b6a0f906-a4f9-4076-955a-eb038c738dc8,DDR5,DDR4,5600.0,128.0,2,36.0,64.0,4,0,0
66abe0f5-d9af-486f-bd18-c70cfe7a2c3a,771f48ec-c851-42f8-ae3e-bf9a520dbb42,DDR3,DDR3,1866.0,16.0,2,10.0,32.0,4,1,1
c8e4fc44-1dbf-491e-be11-875591f09784,e9da3cd9-d86f-42a6-ae97-62c1f51d6343,DDR4,DDR3,4000.0,32.0,2,18.0,64.0,4,0,0
bdd7fa58-b25e-4785-82b6-038e4e66ff48,b18300c5-cecd-4e95-baa6-9d6cfef26525,DDR5,DDR4,5200.0,64.0,2,40.0,128.0,4,0,0
496fdca8-4f25-4081-b988-a9f2239d86de,482d9db0-b1fa-4c44-a8ef-108813128150,DDR4,DDR4,2666.0,64.0,4,19.0,64.0,2,1,1
fb1e0bdc-b37f-4b56-9e58-82827bd95e7e,0ed494f5-ca12-4fd1-af2c-a5ad62dd6586,DDR5,DDR5,5600.0,64.0,2,46.0,128.0,2,1,1
2e58a807-0748-46ff-9c35-b1e706202a32,376bafa3-7fad-4a87-b4ec-9e70de6ffbd1,DDR4,DDR4,3000.0,32.0,4,16.0,64.0,2,1,1
d28a5e37-83fe-48e7-bb2f-acdb505de9ae,c8855a84-c7c4-4749-9d26-dfd23892f4a4,DDR5,DDR5,6000.0,32.0,2,28.0,128.0,2,1,1
87d1ace3-55cb-45ee-8396-d1fa12d1928b,279633c5-1d6d-4d58-ad65-7570bbcc90e2,DDR5,DDR5,6600.0,32.0,2,32.0,256.0,4,1,1
bc19a22c-cb92-42f0-bfbf-bba21aad792a,64cd3ebb-fd41-4dc6-a0eb-095104b5fa1a,DDR4,DDR4,3200.0,16.0,2,16.0,32.0,2,1,1
a743f7bd-bdaf-4d25-820b-96e9b3293d34,f9f96edd-4828-4cc5-a88c-0e14ab0f8d6d,DDR5,DDR5,6000.0,32.0,2,30.0,192.0,4,1,1
a7e7fe9c-1e59-4b96-807e-89a0ace63e07,589c9af5-a0e9-44f0-a1c5-49b6bf7044ae,DDR4,DDR4,3200.0,32.0,2,22.0,128.0,8,1,1
acb2215a-50c0-44e1-b9f8-6a5d972b33d5,86cf8028-c713-4497-841d-d97a65d7d78c,DDR5,DDR5,5600.0,16.0,2,40.0,96.0,2,1,1
cb51ee0e-1859-4c84-a69f-b580ad91bce0,fecb50e5-ef2c-449e-9ceb-894f8175e296,DDR4,DDR2,3200.0,16.0,2,16.0,8.0,2,0,0
1da2df2e-bb7d-486c-824a-db41097dc2a0,c43e3f54-d6f0-4a0a-b419-1193d23fe323,DDR5,DDR5,6000.0,64.0,2,32.0,96.0,2,1,1
58ca5808-d792-457f-ba55-54a5a3a24c0a,6888c393-1d6d-482f-b7b7-e010949dcd15,DDR4,DDR3,3200.0,16.0,2,16.0,64.0,8,0,0
ca09e513-39f3-43f8-8ae1-868cd2e4b0ba,4a0d9f1b-6082-41bc-a63f-d1b3c1f41717,DDR5,DDR3,6400.0,64.0,2,32.0,16.0,2,0,0
32d395dc-5718-4817-a3a8-76c2e77a086d,68e84ad3-98bf-4dae-b892-b1f8808bb604,DDR4,DDR4,3600.0,16.0,2,18.0,64.0,4,1,1
ad400ed2-c25f-474c-b2db-e0f3b0274fa2,03cd8569-4828-48fb-8cfc-e003d9aa8423,DDR5,DDR3,5200.0,32.0,2,40.0,32.0,4,0,0
ae4d587f-532f-486e-8faa-5e76a6ace1f1,a7756413-6eda-402e-8924-48aba85802b5,DDR4,DDR5,3200.0,8.0,1,22.0,128.0,2,0,0
b1857c83-e3b1-4544-8727-1bf9d552d97e,d955e2d5-63ea-4143-a728-fa72f2622172,DDR4,DDR4,3200.0,16.0,2,16.0,128.0,8,1,1
44baf262-8db4-4c32-b6f7-ce5f2b8037f0,078128d1-b66f-48d0-bc8b-dc5af7398272,DDR5,DDR3,5600.0,16.0,1,36.0,32.0,4,0,0
e15c53b1-8472-48f1-ac6c-8f142e6f634b,4d551615-e7b2-47e0-99df-4e16710903a7,DDR4,DDR4,2400.0,32.0,2,15.0,64.0,2,1,1
cae52df3-b620-4ae6-9984-8255c20aac4e,e209a926-007e-442b-82b0-7ede783e845c,DDR4,DDR4,2400.0,8.0,2,15.0,64.0,4,1,1
40fd9411-2373-4342-b2ed-34aa3a945dc6,49bf1bb8-52e5-4511-8fd4-db816e7208d7,DDR5,DDR5,5200.0,16.0,2,36.0,192.0,4,1,1
0d9071d9-09f8-49cb-9b0c-80a92adaf4b8,36ac4444-963f-473f-bfe7-4dff6e2a6b7a,DDR4,DDR4,4266.0,64.0,2,19.0,128.0,4,1,1
a39042e4-b14e-498a-ad88-40221e6ef1ae,d7b47050-ab13-418e-a7d0-26f423882dc3,DDR4,DDR4,2400.0,16.0,2,16.0,128.0,4,1,1
135e558d-49ef-45f8-bb1a-59fd0da556fc,d58ee647-d486-4037-a4a0-a0970e5d1c5a,DDR2,DDR5,1066.0,4.0,2,5.0,96.0,2,0,0
adbcdf75-3c20-4ccd-a199-d8ed7e864209,33cb60ee-040b-4ff0-a2cb-4a6056b67d95,DDR5,DDR4,6000.0,32.0,2,38.0,128.0,4,0,0
6989a80c-8ff6-42a8-9bcf-ac9d91a40221,c3111659-9164-427f-8056-47748e9fd2e8,DDR4,DDR4,5000.0,32.0,2,19.0,64.0,2,1,1
5bc1137f-be5a-4869-85bc-d5d7c7a95d44,0ebbf39d-d82c-40bb-ad09-7fa3a6b6ec3b,DDR4,DDR4,4000.0,8.0,2,19.0,128.0,4,1,1
58c5c24b-31b2-4357-8d11-7b56c0a046d1,59d3aa04-8afa-4810-9c3b-290a15671e8d,DDR5,DDR4,7600.0,16.0,1,38.0,128.0,4,0,0
ec7056e6-aaa6-414a-bb8a-39f2f8790277,7df0dd09-1d5b-4a4b-961b-8f0bf7ef9b84,DDR5,DDR3,6800.0,48.0,1,36.0,64.0,4,0,0
82255db6-fac2-4fe0-92c5-e66e5afef0b7,840e5394-b850-4655-9327-6c64c8ce96e2,DDR5,DDR4,6400.0,48.0,1,32.0,64.0,4,0,0
1d5b4b60-754d-48ee-8a1d-5a13319fc7dd,8454ea3b-b6f2-41b8-ac16-1cf40f796e1d,DDR4,DDR4,4600.0,16.0,2,19.0,128.0,4,1,1
70d84acb-d97c-47fc-8e62-9805d4aa62a3,73111632-dcba-440e-9f10-1bc1fc2d59e7,DDR5,DDR5,5200.0,64.0,2,40.0,256.0,4,1,1
5351cfeb-26fb-4ba7-bb30-9b235f490c76,4592d513-10b4-4fa6-81f7-3b2a6d767659,DDR4,DDR2,5333.0,16.0,2,20.0,4.0,2,0,0
107f911e-0c72-4634-9676-5adc57cbae70,6969573e-a077-4c85-b8b7-725a5412a151,DDR5,DDR5,6000.0,64.0,2,30.0,256.0,4,1,1
c16150d7-74bf-4cdd-a421-bf22b1faaba5,e30db239-e947-4745-b0b2-1f1f8667b585,DDR5,DDR4,6000.0,64.0,2,30.0,64.0,2,0,0
f3cf1492-ac72-4ede-aeca-0b09b9d6e65e,40273f70-7efe-4b78-b561-1517dd474061,DDR5,DDR4,6000.0,32.0,2,40.0,64.0,4,0,0
40a324cb-e28c-454d-81c9-a999fdc8269a,64469b83-5ebf-4660-8231-0281c5aa319e,DDR5,DDR5,7200.0,32.0,2,36.0,256.0,4,1,1
ee587c62-8fed-4573-90b4-87f3b4b63192,d63021a8-2f22-40ff-a718-01a9c515587c,DDR3,DDR4,1600.0,8.0,2,11.0,128.0,8,0,0
2bea6685-16e7-4a4a-895e-5dedee695aea,12759dd5-9535-48aa-b440-927335a8ce5a,DDR5,DDR4,6000.0,64.0,2,40.0,128.0,4,0,0
4e949d79-baa1-49b2-8a38-c9c6dda09a57,5376d841-aac7-44ca-99b0-cd72bf6c9ca2,DDR5,DDR4,6400.0,16.0,1,32.0,128.0,4,0,0
a16c6a78-1945-4074-81b6-a5cacc5649a8,fbe88493-0515-4b82-b68b-161d25fe1af4,DDR5,DDR3,6400.0,64.0,2,32.0,128.0,8,0,0
e695dd50-b385-4bd5-a59e-e7405e2c6982,fe0c6ef7-e25c-4371-9406-c16dea6f140a,DDR5,DDR5,6000.0,96.0,2,30.0,256.0,4,1,1
e608faca-ff8d-4e42-87cc-af9298b9b061,bf1bee57-a087-4f2b-b5ef-653443f6cd05,DDR5,DDR5,5600.0,32.0,2,40.0,192.0,4,1,1
32855153-6459-4375-afad-a2d147b29915,e440b88c-aea6-4a76-a60b-569344e309ae,DDR4,DDR5,2400.0,4.0,1,15.0,256.0,4,0,0
301571bf-b080-4267-b7e8-182c77986749,8e4f3b17-2a34-4168-8fd6-dc0ea1e05870,DDR5,DDR5,6000.0,64.0,2,30.0,192.0,4,1,1
029256ee-3f67-4927-896d-cf8e9286ddfa,cb93abb4-7e15-45b2-b6cd-c38f9c207dc8,DDR5,DDR4,7600.0,32.0,2,36.0,128.0,4,0,0
7bba90ae-9299-4ca0-adea-b4f2b514f820,4b921766-716c-4d4d-9cdd-c216b6ce8277,DDR5,DDR5,5600.0,32.0,2,46.0,192.0,4,1,1
bf9db731-a841-4e95-86e5-de1c3d087b68,87348320-5052-4e54-a692-a7dcd05496d4,DDR4,DDR5,3200.0,32.0,2,16.0,256.0,4,0,0
665afa2d-b7c0-42d2-a8e2-ca682661133e,6015da08-b94f-442a-aa6d-56d188bd5f76,DDR5,DDR5,6000.0,32.0,2,36.0,192.0,4,1,1
95abcb05-0018-4278-8f6f-74cfd347d962,7f0b8038-1888-46b7-bd64-c10e54acaa55,DDR4,DDR4,3600.0,16.0,2,18.0,64.0,2,1,1
d420f201-6607-4014-88db-20006d2bcd99,4d51189f-b734-4d56-aa2d-76f661c0ba89,DDR4,DDR3,2133.0,8.0,1,15.0,8.0,2,0,0
adb113a1-6963-4780-a811-0e22221c4041,2048f9cc-f5dc-4a1d-b9e0-04fa8b7ce0fe,DDR5,DDR5,6000.0,16.0,1,30.0,256.0,4,1,1
41d15820-8ce0-4773-b82f-b0f79d797963,08fe9205-6f86-4cf9-8963-0d8b4c22bc28,DDR3,DDR5,1866.0,16.0,2,9.0,256.0,4,0,0
4d26e1fa-27cc-4ee2-8eb1-68efc2b703f1,2820266e-779d-4dcc-8dde-28a98a326a2e,DDR5,DDR5,6000.0,256.0,4,32.0,128.0,4,1,1
5826b3b5-e449-4271-82cd-0c6f82061788,1e1b5cba-d256-4bbb-b600-2eb6e5a3d1fe,DDR4,DDR4,3200.0,8.0,1,18.0,128.0,4,1,1
a9047725-7ca1-4933-8b43-de88f65a7179,7f7d46e4-0022-4cd2-8911-c81e9a2c4694,DDR5,DDR5,6000.0,64.0,2,30.0,128.0,2,1,1
60609a9c-77d2-4f5b-897c-ffa9ac01b309,10d0a4eb-618c-43e9-aa70-c606bb0d87df,DDR4,DDR3,3600.0,32.0,2,16.0,32.0,4,0,0
d4c50738-91d8-4646-bd67-78ea70d5d25a,7dd5b755-3458-4f95-99a1-1e9a2f6d824d,DDR5,DDR5,4800.0,32.0,2,40.0,1.0,4,1,1
2d3527c4-4982-4979-97c3-a09591140dce,734b7173-1441-4e79-af4d-4f9ec552acec,DDR4,DDR3,2666.0,8.0,1,19.0,64.0,4,0,0
6f1416fa-ad83-4ffe-b4f7-3b5aae87cc6b,364cae1d-db5b-4d60-9c3d-4c47701c02ab,DDR4,DDR4,3600.0,64.0,2,18.0,64.0,4,1,1
e8b3753f-c45c-42cd-a4b0-c99aed73ca06,92dc076c-56d1-4747-89e3-bd70f6e8c704,DDR4,DDR4,3200.0,64.0,4,16.0,32.0,2,1,1
85104f69-1a19-4543-b86a-5dfc2b08870f,1de7e5c0-a979-463c-850e-c57342adbcf6,DDR5,DDR3,5600.0,32.0,2,36.0,32.0,4,0,0
a9a9dcee-a410-4975-8167-ce11d81da532,53041278-b67f-4b54-a06e-d8a5b637b19f,DDR5,DDR4,5200.0,16.0,1,42.0,128.0,4,0,0
e2ac2591-a99f-4a68-8360-a6e18fb522c0,3790cdf2-1095-4ac5-a547-8471ab1374db,DDR5,DDR4,5200.0,16.0,2,40.0,128.0,4,0,0
d9412b9e-8605-4d45-8f16-33449fb92943,87348320-5052-4e54-a692-a7dcd05496d4,DDR4,DDR5,3200.0,64.0,2,16.0,256.0,4,0,0
c5cf7567-6c45-4524-af9f-a921008506af,f313718b-7217-4080-8eeb-a3ab78d7a284,DDR4,DDR4,3333.0,16.0,2,18.0,128.0,4,1,1
a2e2b1d0-583c-4551-9725-b36ce6475362,e9045ef6-f533-437e-bef8-a226d9b1a40d,DDR4,DDR4,3200.0,32.0,1,22.0,64.0,4,1,1
06bf8965-fa5d-448a-a33a-122cbbd9efa9,5bfc33f5-3dfa-4881-b80a-681d9875b93e,DDR4,DDR4,3200.0,32.0,2,16.0,128.0,4,1,1
99545bf0-f62c-4fff-9cdc-099644ab6727,9e9ebf47-7d75-4877-ac9e-7cd10d32daf0,DDR4,DDR5,2666.0,16.0,2,16.0,256.0,4,0,0
295a3530-ea42-450c-9010-fb9e4fd49235,f4a81820-e2f1-40f5-b8fb-5687ada06cdb,DDR4,DDR4,2400.0,16.0,2,14.0,64.0,4,1,1
3bafa9a7-c53c-4090-b10d-4b56795586cb,e70262cf-93d5-4551-8fcd-462105724e7b,DDR5,DDR3,5600.0,8.0,1,36.0,16.0,2,0,0
dac70fa6-26e9-4190-8faf-5a54677a0ac3,da8b0611-d7fa-4e7e-961b-7d1b9771934a,DDR4,DDR3,3200.0,16.0,1,16.0,8.0,2,0,0
57e3f05c-4bd0-468c-a4f6-83113133d490,daa1430d-7bd9-440a-b3b1-f2c7da0c7edc,DDR5,DDR4,7200.0,48.0,2,34.0,128.0,4,0,0
820bfcda-4a86-4d5d-bc64-3b291489c1e6,ab5cc13d-8e76-483e-89be-75f9dc38505a,DDR5,DDR5,5200.0,32.0,2,36.0,256.0,4,1,1
0cff83fd-459a-4825-bb28-a4cbcc7a86a2,e3ecee22-bc68-4823-9ec3-01299e439dbc,DDR5,DDR5,5600.0,32.0,2,40.0,256.0,4,1,1
48ee99b0-0a61-423e-af1c-429aa1da4ef4,2bba370f-72e3-41b6-af97-7b4679e9ad8d,DDR4,DDR5,3000.0,32.0,2,16.0,256.0,4,0,0
fbef2d52-978d-4900-b4f5-423032920331,36432a8c-61ce-4f1a-a5e0-28be039cf65b,DDR5,DDR5,7200.0,96.0,2,36.0,96.0,2,1,1
44cb3d2f-e0c5-4d45-a674-1bea2cc667e1,9456ff96-5480-4b83-9143-df285fd1c361,DDR5,DDR5,5200.0,32.0,2,40.0,192.0,4,1,1
bf9db731-a841-4e95-86e5-de1c3d087b68,9a849904-0b46-4458-a874-9a86d6c27dd3,DDR4,DDR4,3200.0,32.0,2,16.0,128.0,4,1,1
e63e4abf-ad23-4acd-96d2-ba11a4e86202,16f6badc-f4c0-4cbd-a422-87d10b9b04d2,DDR5,DDR3,5200.0,32.0,2,38.0,8.0,2,0,0
9c92827b-acd9-441c-a53d-53789788e83f,0ba8ff6e-4723-462c-acec-f161ea44862d,DDR4,DDR4,2933.0,32.0,2,16.0,128.0,4,1,1
1ae72011-6e7a-4f6e-9b8e-66087122fed4,25e5bd08-af8b-4704-b5dd-0a816d2b218b,DDR5,DDR5,5600.0,128.0,8,40.0,256.0,4,1,1
7f504551-8241-4d33-8851-40da5c105a94,a867cdc9-4805-446d-b99d-f1ea0e971406,DDR5,DDR5,6000.0,32.0,2,36.0,256.0,4,1,1
df161a6a-cb06-4a34-94b8-9ad3a6729263,1ebc7a1b-4636-4085-9893-d34a37f7de8a,DDR5,DDR5,5600.0,64.0,4,46.0,96.0,2,1,1
3e95257d-38ca-4080-84f2-53178e44b6fe,febf6cfd-7928-4c6c-a0b4-1f475adbbe97,DDR5,DDR4,6000.0,48.0,2,36.0,64.0,4,0,0
04832da7-3c14-4f32-a0de-65e9214bf740,8dc61295-8d60-4c23-89e2-edbaf304c64e,DDR5,DDR3,6200.0,32.0,2,36.0,16.0,2,0,0
5c303b7d-c343-47cf-a3b2-83e0abecea09,1c2d661c-9e9b-4d72-b664-98ab63dbb478,DDR3,DDR3,2133.0,32.0,4,11.0,32.0,4,1,1
5975fee1-5d86-4356-b594-b4f3c452fc37,7569fd18-a3b8-4e9f-8c08-bbf35850fa97,DDR4,DDR4,3200.0,32.0,2,16.0,128.0,4,1,1
9db4bf1d-8c36-4631-90cb-1a174336a064,1672a6b7-f623-423b-9b7d-171521e925f3,DDR5,DDR4,6800.0,96.0,2,36.0,64.0,4,0,0
63938698-1360-42ff-b7df-5834788391fb,b3372069-8940-4dfd-bc2a-870602ad012c,DDR4,DDR4,4000.0,16.0,2,16.0,128.0,4,1,1
dac70fa6-26e9-4190-8faf-5a54677a0ac3,5d36ce2b-027f-4718-a2ba-cf7f049af21a,DDR4,DDR4,3200.0,16.0,1,16.0,128.0,4,1,1
b7e4e450-a53d-470e-a997-6c4f03495f05,89c85f29-3cb0-4ad7-8ca8-0d37ad64cb78,DDR2,DDR4,667.0,2.0,1,5.0,256.0,8,0,0
ccf2cda3-3495-4e9a-a702-f238accda0b9,d99aec5f-5b24-43f3-bc55-684b429f6a8b,DDR4,DDR4,2666.0,16.0,2,19.0,32.0,2,1,1
1f0e7561-d22e-4403-8633-af5159580178,9a55d5ed-88e1-4534-af30-b4d73b153626,DDR4,DDR4,3200.0,16.0,2,16.0,64.0,2,1,1
70ddea0e-f009-40de-b9fa-23c225679cc1,8bcfac25-5e5f-4620-bfd7-8010c2e94158,DDR5,DDR4,6000.0,64.0,2,26.0,64.0,4,0,0
65538284-b389-4f5a-889d-5b8da5ac929f,069e0af6-a4fb-4f69-b9c8-e457d5ada08f,DDR5,DDR4,6000.0,96.0,2,28.0,128.0,8,0,0
