cpu_id,motherboard_id,cpu_socket,motherboard_socket,cpu_cores,cpu_threads,cpu_base_clock,cpu_boost_clock,cpu_tdp,motherboard_ram_type,motherboard_ram_slots,motherboard_chipset,socket_match,label
6c0ac2b9-20b2-40f8-b206-06877dc8f047,dc29b996-0124-4c89-8095-51983134d645,AM4,AM4,8,16,3.4,4.5,105.0,DDR4,4,AMD X570,1,1
b5cbaa67-8991-4ab6-9a7c-8fbcb1609861,c4db8999-3fee-4c9d-b2bc-e3eef16e67f4,STR5,LGA1155,24,48,4.2,5.4,350.0,DDR3,2,Intel H61,0,0
09a3f61e-39c4-4eb3-96e8-28c7b8d344d2,fcb5cd82-6b74-45b5-b0fb-50cd2d2ebff9,LGA2011,LGA2011,8,16,2.2,3.0,95.0,DDR3,4,Intel X79,1,1
02d39666-7470-44e0-ab3a-0e7a1d24ebd6,c3df16ed-1474-462c-be33-6ff52b813b5c,LGA2011,LGA1200,10,20,3.0,3.5,140.0,DDR4,2,Intel H510,0,0
10213fa5-c67b-4d69-b8a0-913cd25b129f,8e951d36-4cd4-4061-bc55-4b588674904e,LGA2011,LGA1151,8,16,3.0,3.5,140.0,DDR4,4,Intel Z370,0,0
e9852639-3a1e-4d6b-af8e-f9f4ed6f7a09,037d8442-dcc8-4b8f-9820-d0dad119babb,LGA1151,LGA1151,4,4,2.7,3.3,35.0,DDR4,2,Intel B360,1,1
4e7cc444-43db-41c6-8f70-fdee1932ee05,2266258e-9875-4052-9417-50a160282e60,LGA1151,AM5,8,16,3.1,5.0,65.0,DDR5,2,AMD A620,0,0
1adb6d90-342a-4149-b3c8-a11d041bda48,7b0fab45-6656-4ebf-a949-7bd26f30f27d,LGA1151,LGA1151,4,8,3.7,4.1,73.0,DDR4,4,Intel B360,1,1
f3142c81-331a-4117-b394-6206e39d789e,9f5061cc-9af2-4385-b82a-adfbfd38c18e,LGA1151,LGA1700,4,4,3.2,3.6,65.0,DDR5,4,Intel B660,0,0
2c54d002-b785-4e74-943d-e7288d840108,f353bfee-8969-4da6-a5da-024ee78ee1a9,LGA1151,LGA1151,4,8,3.4,4.0,65.0,DDR4,2,Intel H370,1,1
d0aae8f6-4eb6-4d6e-8363-92ae20078686,76d253f3-dd7a-4151-b3c9-d223a7e5749b,LGA2011,LGA1700,8,16,2.0,2.5,95.0,DDR4,4,Intel B660,0,0
f048e8d4-a34d-425e-b64b-1a5c848d3c12,784c16d6-e37e-4e12-a4f4-4cb6df491696,LGA1150,LGA1150,4,8,3.4,3.8,84.0,DDR3,4,Intel H97,1,1
137364af-2806-4177-9206-d209575ffea4,234b4fee-1760-4349-a469-4426a8b0d9e0,LGA1200,LGA1200,8,16,2.5,5.2,65.0,DDR4,4,Intel B560,1,1
d4f192f2-115a-4821-9510-369615c4b0a4,9957c90f-900e-4f9e-afb6-cfca393d91b8,AM4,LGA1151,6,12,3.4,3.9,65.0,DDR4,4,Intel B365,0,0
bc962501-eb68-418a-bd69-d51512b1e3ca,ae88902f-f52c-4c12-b333-c352e9539b62,LGA1200,AM5,8,16,3.8,5.1,125.0,DDR5,2,AMD B650,0,0
96c51703-09ad-4260-8125-fa3b7185abe8,0ededd3d-b8b7-4724-99b4-1484d9a95297,LGA2011,LGA2011,6,12,3.4,3.7,135.0,DDR4,4,Intel C612,1,1
9f192a62-7a9d-4fb1-8e2c-9e3b6c8610f2,1f57f721-41ab-42a9-8a29-c6bc78f9d327,AM4,LGA1700,6,12,3.8,4.5,95.0,DDR5,4,Intel Z690,0,0
ebb0e539-2265-4e3f-bb05-960429116b4b,c7811511-b5f8-4375-84c5-7884eaf09931,LGA1700,LGA1700,16,24,2.1,5.2,65.0,DDR4,2,Intel H610,1,1
c2d5377e-bf6e-42e7-a19e-87a8df32dac5,aa9d99f9-bf26-45ce-b0ba-1c64dc560cdc,AM5,LGA1151,6,12,3.8,5.1,65.0,DDR4,4,Intel Z370,0,0
1e7fa8c2-6f78-4b98-8b92-33066f7734e2,802dbe63-7327-415b-9ea3-0de7b5dea246,STR5,LGA1700,32,64,4.0,5.4,350.0,DDR5,2,Intel B760,0,0
e9852639-3a1e-4d6b-af8e-f9f4ed6f7a09,a36410a2-6125-4a2b-85e2-2de6bcaaf0a2,LGA1151,LGA1151,4,4,2.7,3.3,35.0,DDR3,4,Intel H170,1,1
c14d84a3-7c13-4611-a367-7e034693266f,d60171cb-1cef-4614-a4f7-e7f145f07e30,LGA1700,LGA1700,10,16,3.7,4.9,125.0,DDR4,4,Intel B760,1,1
2761ac98-b4fc-4cf0-aca8-d7d08a5bb573,0a5e748e-3d54-471f-9208-1ed82ec89455,LGA1151,LGA1151,4,4,3.3,3.7,80.0,DDR4,4,Intel Z390,1,1
5a49ac5d-8247-4822-b065-5cfa926fbcb0,4b3e292e-4a0d-4261-85d4-5fb64e0af75e,LGA1700,AM4,16,24,2.4,5.1,65.0,DDR4,4,AMD B550,0,0
1fa79f23-46c7-4a5f-b2f3-52674dad84a7,4f6ee2c3-276a-4886-b0c5-071364ed0c84,LGA1151,LGA1366,4,8,4.0,4.9,83.0,DDR3,6,Intel X58,0,0
3e839c22-2045-41b5-a687-e6d8036db649,762b328c-a41f-4ac2-805a-6e01e77410b4,AM4,AM4,8,16,3.9,4.5,105.0,DDR4,4,AMD B550,1,1
b3e855a0-64fe-48fc-88fb-0898e4deb440,4291dbfe-46f9-42cd-972f-87ce3b7e9983,LGA2011,LGA2011,18,36,2.3,3.6,145.0,DDR4,8,Intel X99,1,1
8c135700-ba0d-4b26-a9f8-ec7b33acb47e,64d1a79b-775c-4ec9-9ada-de36ed0a3248,LGA2011,LGA1200,8,16,2.9,3.8,135.0,DDR4,4,Intel Z490,0,0
83aee1bc-820b-42e4-a062-efb06b659df2,c9d48b0e-f910-4ea3-833e-2da2cfe76c4d,LGA1151,LGA1851,6,6,3.7,4.6,95.0,DDR5,4,Intel B860,0,0
9ba01056-5190-4d7b-ade4-e930eeddd24c,7167d59b-eab3-43fb-ae34-1c1fc521fd11,LGA2066,LGA1151,6,12,3.5,4.0,140.0,DDR4,4,Intel Z370,0,0
fffab94c-d43c-4b94-af4f-07f0c329ac0a,3be8a919-6401-44f2-aad2-2cc92b1ff3f8,LGA2011,LGA1150,22,44,2.2,3.6,145.0,DDR3,2,Intel H81,0,0
daa867ce-12d7-4220-94d7-1e5a9d8fdcc9,02df3038-b4a9-454d-b5bd-24ae50616572,LGA1151,LGA1151,4,8,3.5,4.5,71.0,DDR4,4,Intel Z270,1,1
ad06f564-5ce6-4b63-89bf-ea3d1bac569d,1c2d661c-9e9b-4d72-b664-98ab63dbb478,LGA1200,LGA1155,4,8,3.8,4.5,65.0,DDR3,4,Intel B75,0,0
39c1bfe9-565b-44eb-b940-8eec3b68d969,5137945c-c4b1-4258-851f-017b39721d63,AM4,LGA1151,2,4,3.2,,35.0,DDR4,4,Intel Z270,0,0
cf60f167-fee9-48fc-a3c3-91a1c3af275e,8af6e492-9016-4206-9077-4fbc6fd30200,TRX4,LGA1700,64,128,2.9,4.3,280.0,DDR5,4,Intel B760,0,0
31fc5960-2957-41b4-b592-3565bc9b5aea,22ffa3a5-f009-4fa5-b72b-8a57a85d08a9,LGA1151,LGA1151,6,12,3.2,4.6,65.0,DDR4,2,Intel B250,1,1
1cb9bc6a-0bb2-4340-b162-4cead081e9cb,9ea344c7-8efd-41dc-9741-d58bdcc0acde,AM3+,AM5,8,8,3.4,4.3,95.0,DDR5,4,AMD B650,0,0
301703ae-e5a6-4804-906e-89d4d430d5aa,e19b3c5c-dd1f-41b1-9788-60ef30f8b3d3,LGA1151,LGA1151,4,4,2.5,3.1,35.0,DDR4,4,Intel Z270,1,1
0b720985-1e1d-41a9-8ea8-aefcd398e2c5,85ccb220-0a5e-429a-bf63-bf59ac54d03f,AM4,AM4,4,4,3.1,3.8,35.0,DDR4,4,AMD X570,1,1
adc4a3fa-6770-4561-9432-f5c105eedb5e,918a40a6-fd3a-42e7-bfcf-d06779b859b8,LGA1151,LGA1200,2,4,3.9,,54.0,DDR4,2,Intel H510,0,0
2e79dd02-9922-4846-ad76-c7c268bd0b86,f88baa5e-8d59-411a-8178-02b07298598f,LGA1151,LGA1151,4,8,4.1,4.5,79.0,DDR4,4,Intel B360,1,1
f59894ac-8315-443c-adb5-1967307e603d,48fa50b1-ab21-4223-9a6e-2a190c643fea,LGA1151,LGA1150,4,8,3.6,4.0,80.0,DDR3,4,Intel Z97,0,0
a1272cd8-f01a-47d7-b41b-0381c2fd4ece,61bd00b2-7efb-4bc4-b588-08f9458c0eb1,AM3+,AM4,8,8,4.0,4.2,125.0,DDR4,4,AMD B550,0,0
b47b7945-792d-4d3f-82c8-e4852a1738c3,4f6ee2c3-276a-4886-b0c5-071364ed0c84,TR4,LGA1366,16,32,3.5,4.4,180.0,DDR3,6,Intel X58,0,0
78745c83-e66a-4d98-888d-d440979da3c4,5580dc3c-9f61-47ab-93c4-a432db2fd1c4,LGA2011,LGA1700,8,16,1.8,2.3,70.0,DDR5,4,Intel B760,0,0
f87a76eb-0de9-4f5a-9406-525f4294a9cb,746c4690-860c-4fe6-8358-4f36c5261526,LGA1151,LGA1151,4,4,3.4,4.5,71.0,DDR4,4,Intel Z370,1,1
e9852639-3a1e-4d6b-af8e-f9f4ed6f7a09,4619d366-ce7a-484e-ab34-c255851086f9,LGA1151,LGA1151,4,4,2.7,3.3,35.0,DDR4,2,Intel H110,1,1
e88d12fe-6384-4d97-befc-3a0ec16a9e5b,18daa624-5c47-43d3-a931-1ac7c6869c05,AM4,AM4,8,16,3.4,4.6,65.0,DDR4,4,AMD B550,1,1
c2d5377e-bf6e-42e7-a19e-87a8df32dac5,00242b55-08dd-451a-98ec-07c5a5f7054e,AM5,AM5,6,12,3.8,5.1,65.0,DDR5,4,AMD B850,1,1
c77c8f8d-5e71-4b20-a8a4-3226f294a4e7,21c251ab-cb60-48ad-8a07-ed941d89bff2,LGA1151,LGA1151,4,4,3.8,4.2,91.0,DDR4,4,Intel C236,1,1
e88eb56d-8a6b-44d4-87c4-7846f12dbe0b,559dd16f-e58d-4214-bc52-df59fd890ded,AM5,AM5,16,32,4.3,5.6,200.0,DDR5,4,AMD X870E,1,1
a6fe3c8d-4bf6-49ef-887b-9d53b8c635e8,3fa55b60-6836-46c6-ac2b-340a0ccfb199,LGA1700,LGA1700,16,24,2.4,5.1,65.0,DDR5,4,Intel Z790,1,1
ae53c927-1b48-4f59-86d7-47443af1fbc1,4f6f26b4-c62c-4a7f-8edf-c4a902dc2812,LGA1151,AM4,6,6,3.6,4.3,95.0,DDR4,2,AMD X370,0,0
114ffebf-9ed4-49a5-82e4-f6f6b0f2649b,821617a8-a06c-4dd5-a702-58b817431457,LGA2011,AM4,8,16,2.0,2.8,95.0,DDR4,4,AMD X470,0,0
d0417de1-fcf0-4a60-b8e6-a4406159e80a,93f29c3d-4be4-46eb-95e0-53d8dc67fd7d,AM4,AM5,4,4,3.1,3.4,65.0,DDR5,4,AMD B850,0,0
efff71a9-9435-46f2-9195-3f5a6e452494,b6f61f88-7e3b-4e28-b2ed-7171bdde67ea,LGA1150,LGA1150,4,4,3.2,3.6,84.0,DDR3,2,Intel Z97,1,1
7564da71-725e-4a56-9d79-d80377b7a92f,7666b826-d674-4cd5-85e1-effa05f408e5,AM4,AM4,6,12,3.9,4.4,65.0,DDR4,4,AMD X570,1,1
3bfc0cf3-b67e-41c7-b938-8887fe7cf51d,eda1134e-fe97-47f2-9498-3ef1b9e7e3be,LGA1151,AM4,4,4,2.5,3.1,35.0,DDR4,4,AMD B450,0,0
643db234-d326-42e4-b784-e25315ef41e1,4407a667-1c6a-4732-80c0-d989626184ff,LGA1151,AM5,4,8,3.7,4.1,72.0,DDR5,2,AMD A620,0,0
0e3a1478-3653-450c-ab32-b9755695c75b,320103f3-0104-49cf-b796-0f852b3a6d84,LGA1200,LGA1200,10,20,3.6,5.2,125.0,DDR4,4,Intel Z590,1,1
f5b522d1-aeea-4809-ab0b-b57aec6ba58e,043dddfd-8f06-4570-afc6-414bf190410f,LGA1851,LGA1151,20,20,3.9,5.5,125.0,DDR4,4,Intel Z270,0,0
5c9ce771-76dc-4c06-8b86-c32d90be9b46,56d05298-d489-432a-ba19-6ad410d2e4d5,FM2+,LGA1200,4,4,3.3,3.8,95.0,DDR4,4,Intel Z490,0,0
12fd3597-2019-418e-9764-bdf55a541368,c25007ff-f4fd-4616-aa83-72d863d448ee,LGA2066,LGA1151,4,4,4.0,4.2,112.0,DDR4,4,Intel B250,0,0
ea92e2c9-afa9-4c7a-8f25-df4083b0680f,aead66d6-4698-4eb7-bef5-33a7a96d5816,AM4,TRX4,6,12,3.2,3.6,65.0,DDR4,8,AMD TRX40,0,0
8f4be642-fc35-4ec2-aa3d-e06c5eb21b10,fb4c3096-1675-4c7b-bc40-04950bf27c4e,AM4,LGA1851,8,16,3.8,4.7,105.0,DDR5,4,Intel Z890,0,0
6ac6af9c-ce11-4466-bdc2-781547645907,48280c81-cd63-4310-942a-d9adb3533dd0,LGA1851,LGA1151,14,14,4.2,5.2,125.0,DDR4,2,Intel Z390,0,0
88335ff6-ffb7-4410-87d0-2b28cf7b1008,0e44b458-a70a-42b2-a84f-00bdc581827e,AM4,LGA1700,12,24,3.7,4.8,105.0,DDR5,4,Intel Z790,0,0
6b03b443-7b22-491c-b301-7e2a285359df,c26da555-0cd2-4e25-8be8-0cd60955d2ee,AM5,AM4,6,12,3.8,5.1,65.0,DDR4,4,AMD X470,0,0
a10c71dc-1015-4bac-b802-ae04e70d487e,e4b9f5e6-23ad-4048-9d47-d4055513e069,AM3+,AM4,4,4,4.0,4.2,95.0,DDR4,4,AMD B550,0,0
7fb6ddb6-7d41-4cfa-ac44-c29e4bed27c6,7be9c9a2-e515-41c0-8d90-7864cf61501e,LGA1200,LGA1700,10,20,3.7,5.3,125.0,DDR4,2,Intel H610,0,0
954f813a-ea12-440d-9159-854a65bcbde3,12c0c2b2-ad08-4065-8af9-d2d71ae3c196,LGA1851,LGA1700,20,20,2.4,5.3,65.0,DDR5,4,Intel Z690,0,0
9f7d0407-954b-492f-86cf-20f0c0150aed,85dea92c-3ce8-440a-84f8-634648ab3a3f,LGA1700,LGA2066,4,8,3.5,4.7,58.0,DDR4,8,Intel X299,0,0
f49640cf-bfdf-43b7-924b-151451c38863,5d8ef18b-626c-4be4-9c91-2dbc347b95b9,LGA2011,LGA1200,8,16,3.3,4.0,130.0,DDR4,4,Intel B560,0,0
e878479c-338f-470a-a79b-f15f86debcd9,f88baa5e-8d59-411a-8178-02b07298598f,LGA1151,LGA1151,4,4,3.0,3.5,72.0,DDR4,4,Intel B360,1,1
d2b28545-9993-4854-beee-5270d907d800,6a16f14c-7fd4-4ad2-b473-76c604f9caaf,LGA1151,LGA1151,6,6,3.1,4.6,65.0,DDR4,4,Intel Z370,1,1
9ea982fe-1d3e-4600-b608-279496b2fedb,6411040d-15d8-450b-8ecb-a115d3485991,LGA1700,AM4,4,8,2.5,4.2,35.0,DDR4,4,AMD B550,0,0
6d0bc8fb-705d-4175-8fcd-0f6d16d5bb0a,ee9afa99-f676-4367-b848-ddae3f305303,LGA2066,LGA1200,18,36,3.0,4.8,165.0,DDR4,4,Intel Z490,0,0
529da8f1-d398-4ef3-b6c9-2a2a2dde4b14,19d84efa-ff94-47c5-91d3-d7b4816f6ef0,LGA2011,AM5,8,16,3.2,4.0,140.0,DDR5,4,AMD X670E,0,0
7f125c39-b1e1-41f3-8ae8-562d3d5e6467,21e1b35f-ce3d-44f3-9513-97f95711eb1e,AM4,AM4,6,6,3.6,4.1,65.0,DDR4,2,AMD B550,1,1
c009a13a-76ea-47e3-b908-89c690705b20,ec419c63-299f-481e-8bc7-1f5365f9104a,AM4,AM4,4,4,3.5,3.7,65.0,DDR4,4,AMD B350,1,1
e878479c-338f-470a-a79b-f15f86debcd9,7091eb50-4f95-49d8-aeee-537aadfd11b1,LGA1151,LGA1151,4,4,3.0,3.5,72.0,DDR3,4,Intel B150,1,1
e80823a0-6dd5-47d0-b69b-852e92acf964,fa979a6e-5e40-47fa-b0f9-e4490a871250,LGA1700,LGA1200,24,32,3.2,5.6,125.0,DDR4,4,Intel Z490,0,0
f3afc880-6bcf-43d3-95f1-8a63c88e1121,1e478b9c-4803-4972-aa3b-745b8b7df246,FM2,AM4,2,2,3.2,3.6,65.0,DDR4,4,AMD A520,0,0
b37f76e3-9f60-4f99-a71e-468bcfe93058,8ae29834-939e-463c-96c7-2896f81702a8,LGA2011,LGA2011,10,20,2.8,3.6,115.0,DDR4,4,Intel X99,1,1
c94676f9-71ba-4fde-aab0-e6227ae80965,792d9b8c-ca07-4af6-8cd3-c7c1c4798e90,LGA1151,LGA1151,6,6,2.8,4.0,65.0,DDR4,4,Intel H170,1,1
2027bf67-9231-46ab-921d-b81868f28f9f,b3d1af84-b126-48a6-a77c-69405ee79c14,AM5,AM5,12,24,3.7,5.4,65.0,DDR5,4,AMD X670E,1,1
bc402f45-f3cd-43cc-b3e4-e184effd929d,06a8f10e-70cf-465f-a626-463e7735561b,LGA1151,LGA2011,6,12,3.7,4.7,80.0,DDR4,8,Intel X99,0,0
ecae0aef-42a1-40e1-8740-e63f81d02042,f7da4719-45b5-4810-805d-9b5614e228b3,LGA1151,AM5,6,6,3.1,4.3,65.0,DDR5,4,AMD X670E,0,0
63f23f26-d52c-4e3c-be6e-0d25163cff59,9d7adb28-e123-4257-bfaf-9fc92aa6e3d8,AM5,AM5,16,32,4.5,5.7,170.0,DDR5,2,AMD B850,1,1
ad4d37df-831c-4272-a8f2-3a32615a1bf6,eb1e4963-59df-4225-895f-8efa5f224421,LGA1151,LGA1151,6,12,3.2,4.6,65.0,DDR4,4,Intel Q170,1,1
4fb54223-132b-42ac-b668-4be50bb6df71,818ef092-b4e5-4050-9403-16dcf7e7ffed,AM5,AM5,16,32,4.2,5.7,120.0,DDR5,4,AMD X870,1,1
f2133cc2-e9de-4068-b71a-ce19410393af,1acda638-1ae7-4dc8-bb85-8658d164c501,LGA1151,LGA1200,6,6,3.7,4.6,95.0,DDR4,4,Intel Z590,0,0
9be9d04a-4d1a-4e06-a9ad-4dacd17cc8f1,1cc19f58-3871-43ed-ac2d-90c0c1dbdc94,LGA1200,LGA1200,4,8,3.0,3.8,35.0,DDR4,4,Intel Z490,1,1
239ab6f9-265c-4d69-99b0-18b1b57f0231,462e2782-9614-42ad-b465-a7bd14acf9da,LGA1356,LGA1151,10,20,2.4,3.2,95.0,DDR4,4,Intel Z370,0,0
e36d7473-1150-4097-a96b-3dfd5837ce75,db3fab0b-c358-497e-bda9-4883008c1985,STR5,LGA1700,32,64,4.0,5.4,350.0,DDR5,4,Intel Z790,0,0
688d44d2-2880-4470-94b3-48a3adb70dcf,bf3bd9e6-5e1b-464e-90c8-4116b80706b2,LGA1151,LGA1151,4,4,3.5,3.9,91.0,DDR4,4,Intel Z170,1,1
0f832db1-807c-4f85-b76c-3bf1e8d57cc5,b1721c69-40c3-4119-bf00-e516e74e8704,LGA2066,LGA2066,14,28,3.1,4.4,165.0,DDR4,8,Intel X299,1,1
8c135700-ba0d-4b26-a9f8-ec7b33acb47e,d50c1b35-b9ff-42e8-a1a5-d452e3992481,LGA2011,LGA1700,8,16,2.9,3.8,135.0,DDR4,4,Intel Z790,0,0
60a8ba0d-d6a5-4e84-89df-a5ca2a8915c9,bcf3be63-c996-49fe-a0fe-923f64358503,AM5,AM4,8,16,4.5,5.4,105.0,DDR4,4,AMD A520,0,0
c7d21bb9-7688-49bd-ac6c-f5730c2a5b7f,4d175367-6a41-4b67-8f4b-53de0c129cd5,LGA1151,LGA1700,8,8,3.0,4.7,65.0,DDR4,4,Intel B760,0,0
e2b2709c-9788-4eb9-a25f-9092cb59f3d9,64756fb0-49b6-4ac2-bcd4-521b0b80c284,LGA1200,LGA775,6,12,3.1,4.5,65.0,DDR3,4,Intel P45,0,0
e80823a0-6dd5-47d0-b69b-852e92acf964,3ac979c3-900d-4cbe-80b6-d7f8e924119b,LGA1700,LGA1700,24,32,3.2,5.6,125.0,DDR5,4,Intel Q670,1,1
3584f04a-5db8-4df4-970b-cd871fa67f2c,4c57a1f4-e788-4ea2-83d0-b2cd36b25260,LGA1151,LGA1700,4,4,2.8,3.7,35.0,DDR4,4,Intel Z690,0,0
15abb515-0c8f-4cbc-af37-434908b5729a,a16be35a-8064-4963-8dd1-6cc87d03212d,LGA1200,AM4,8,16,3.5,5.3,125.0,DDR4,4,AMD B550,0,0
b202d601-c009-46b0-9218-c6090c8403d0,9e72c37b-c44c-4dfc-aa14-1514c132e2d5,LGA1150,LGA1150,4,8,3.6,4.0,84.0,DDR3,4,Intel B85,1,1
d9ec7e79-51e4-4763-8f51-d72ecd8feba0,0945986a-4721-4992-ad3c-ca612dc4f34f,AM4,AM4,6,12,3.2,3.6,65.0,DDR4,4,AMD A520,1,1
8a75e218-1c37-4639-9945-59d320271ffc,b3941390-4b50-4769-9431-d171668a20f0,LGA1700,LGA1700,16,24,3.2,5.2,125.0,DDR5,4,Intel Z790,1,1
8bee943b-fbf9-4a79-8eca-57014707ba44,96e37b6f-ec1c-4441-9678-5a8baae738b8,LGA1151,LGA1151,8,16,3.4,5.0,80.0,DDR3,2,Intel H110,1,1
6b92af7a-53e6-4f2d-9884-104985c96939,9196c93f-92d1-445a-9453-da6aa82fc9cf,LGA1151,LGA1700,6,12,3.4,4.8,80.0,DDR5,2,Intel B760,0,0
88218b9c-2925-42c9-b551-cf3bb6529e2f,58889705-aae7-496a-b8b2-41d5384dd309,AM3+,AM5,8,8,4.4,4.7,220.0,DDR5,4,AMD X870E,0,0
6030a0b4-dc81-4bd6-bc2c-819e643f3a7d,99760b11-eae5-45d7-953a-108bd2d5a408,LGA1700,LGA1151,4,8,3.5,4.7,60.0,DDR4,4,Intel H270,0,0
dcd1ccf1-319a-4d55-8b6a-d88840b5d83c,ae59c3d6-94ad-4eb5-a28a-8a5952246242,LGA2011,LGA1151,8,16,2.6,3.4,95.0,DDR4,4,Intel Z390,0,0
e60e50a8-3fa6-4816-aeb2-6943258f8c76,05ff20ef-96a2-4685-a832-3d3d51b4c0bf,AM4,AM4,4,4,3.2,3.6,65.0,DDR4,4,AMD B550,1,1
c1adfe4a-66ad-45f3-a9e7-d750390d34e7,42cfc9f6-6be8-4bd6-9c89-d427716a7afc,LGA1151,AM5,4,4,3.3,3.7,80.0,DDR5,4,AMD B850,0,0
c315b361-a062-410e-9108-de12a2e800d0,b0faf23f-5c51-40c4-bef4-f04ab3f97d87,AM5,AM5,8,16,4.5,5.4,105.0,DDR5,4,AMD X870E,1,1
c29c9a98-338e-48dc-9160-da4c0cabab8e,4340eb2f-9173-424e-9ebd-f9192df15241,LGA1150,AM1,4,4,2.8,3.3,65.0,DDR3,2,AMD AM1,0,0
cc0a0e08-bc25-4539-af92-952cced58623,8cfc1d67-47a5-48f4-badf-3c155128527f,AM5,TRX4,6,12,3.9,5.4,65.0,DDR4,8,AMD TRX40,0,0
e11970e8-4f2c-426d-872c-92c0f4160ec4,f00b986d-a8ea-41e7-8dfb-a82e924e2653,AM4,AM4,8,16,3.0,4.1,105.0,DDR4,4,AMD B550,1,1
163d1e0a-ea5a-45d7-8c43-eaff7e78107b,5669e25f-3342-41cf-923f-7794c3057268,LGA1700,LGA1700,24,32,2.0,5.8,65.0,DDR5,2,Intel B760,1,1
ad3ca29b-9c97-48fc-83fc-e24f00e2b6df,e042023b-ae59-4a9f-80a7-dba800db2b4c,LGA1151,LGA1700,6,12,3.6,4.8,80.0,DDR5,4,Intel Z790,0,0
3e839c22-2045-41b5-a687-e6d8036db649,3fad93d5-8a93-4fe2-8c1b-d2c7d354b563,AM4,AM4,8,16,3.9,4.5,105.0,DDR4,4,AMD B450,1,1
adddbc6a-7456-41c0-b5fd-2aa326c284b6,fedc9270-492e-49b1-990d-773cfa47664f,LGA2011,LGA1151,8,16,2.2,2.6,95.0,DDR4,4,Intel Z390,0,0
f7cfeb10-844d-4294-83b2-337ec8eef5f9,74a7b8a9-8b0b-4968-8cc2-29371405cc83,LGA1151,LGA1151,4,4,2.8,3.7,35.0,DDR4,4,Intel H170,1,1
d59fa7b6-066f-42cb-b1dd-d7a6b8b758fc,3495d82e-24c0-48a7-9191-070fb9efa33b,LGA2066,LGA1851,14,28,3.3,4.5,165.0,DDR5,4,Intel B860,0,0
63e78ef0-3723-44e2-b64d-ae7ef297cc46,15b6ab10-a4a9-4931-8175-6859f74b239b,LGA1700,AM4,4,8,3.3,4.3,60.0,DDR4,2,AMD X570,0,0
d9ec7e79-51e4-4763-8f51-d72ecd8feba0,2d171617-0e21-424f-b06f-338344d30be0,AM4,AM4,6,12,3.2,3.6,65.0,DDR4,2,AMD A320,1,1
1cb9bc6a-0bb2-4340-b162-4cead081e9cb,1a656003-9de0-45c4-a87b-a66dfa640a2d,AM3+,AM3+,8,8,3.4,4.3,95.0,DDR3,2,AMD 760G,1,1
40bb090d-7f4e-451e-99e5-fd9299a4aad7,2c845d7b-a59d-4261-974a-d15887c1bc84,AM4,LGA1700,6,12,3.6,4.2,65.0,DDR5,4,Intel B760,0,0
43597450-8c66-4f59-9ef5-c347c0a45fd4,dd86d7a0-e6c1-4d19-8057-60aa4e3cc887,AM4,LGA1151,8,16,3.9,4.5,105.0,DDR4,4,Intel Z370,0,0
f6b68476-baa6-4789-ba01-e34cb34567b3,1f042bfc-328b-4175-bd80-162a6edd8051,LGA1151,LGA1151,6,6,2.9,4.1,65.0,DDR4,2,Intel H310,1,1
49ba0ecb-9fd9-46a0-a753-62c4d0a6a538,b6a0f906-a4f9-4076-955a-eb038c738dc8,FM2+,LGA1151,4,4,3.1,3.8,65.0,DDR4,4,Intel H170,0,0
62959454-cb04-46c8-a94f-3f194a120e78,a6b4bcf1-560a-440c-a6a5-bad4cef4baab,LGA1151,LGA1151,4,8,3.7,4.1,72.0,DDR4,4,Intel B365,1,1
b37f76e3-9f60-4f99-a71e-468bcfe93058,e5032f02-46b3-453d-8fe2-f5fad914574e,LGA2011,AM4,10,20,2.8,3.6,115.0,DDR4,4,AMD B550,0,0
04984638-674b-4384-8866-a7b20d55f8b4,ad717adc-c7be-471a-bb65-337ea39f7cc1,AM4,AM4,6,12,3.5,4.4,65.0,DDR4,4,AMD X570,1,1
e53fd77d-8083-4243-8739-a8ec2311b25a,7be9c9a2-e515-41c0-8d90-7864cf61501e,LGA1700,LGA1700,14,20,2.6,5.0,65.0,DDR4,2,Intel H610,1,1
b512a75c-37dc-4f6a-88b1-e6ab35f2256d,febf6cfd-7928-4c6c-a0b4-1f475adbbe97,LGA1151,LGA1151,4,4,3.0,3.5,80.0,DDR4,4,Intel B365,1,1
ee2ac384-a2d9-4324-88af-d4765e604bcf,77ec8d68-a6f5-422c-afa6-350cdd59c351,AM5,AM4,16,32,4.3,5.7,170.0,DDR4,4,AMD X470,0,0
e80823a0-6dd5-47d0-b69b-852e92acf964,6c243821-bc0b-4cc3-ab24-93cab772a3f0,LGA1700,LGA775,24,32,3.2,5.6,125.0,DDR2,2,Intel G45,0,0
15af1312-b8a1-4790-bda1-06a408ffa51a,e05e8918-1824-48e5-8afe-ac1efe3ca747,LGA1151,LGA1151,4,8,4.0,4.2,91.0,DDR4,4,Intel Z370,1,1
15af1312-b8a1-4790-bda1-06a408ffa51a,4c9a18a5-49c2-4744-a2ff-f08dcf6dec43,LGA1151,AM5,4,8,4.0,4.2,91.0,DDR5,4,AMD X670,0,0
2c54d002-b785-4e74-943d-e7288d840108,871a83e6-4f44-4b79-9bc9-b347a646de71,LGA1151,LGA1151,4,8,3.4,4.0,65.0,DDR4,2,Intel H110,1,1
