opendb_id,name,manufacturer,form_factor,expansion_slots,internal_2_5_bays,internal_3_5_bays,gpu_clearance_mm,cooler_clearance_mm,psu_clearance_mm,volume_liters,supported_motherboards,supported_psu,transparent_side_panel
1c46d50a-6764-4518-8d56-26aefebefdc5,Corsair Carbide Series SPEC-ALPHA ATX Mid Tower Black / Silver Acrylic Side Panel USB 3.2 Gen 1 Type-A,Corsair,ATX Mid Tower,7,4,3,380.0,,,,ATX | Micro ATX | Mini-ITX,,true
1c4a1d6c-8598-426e-bf13-d596f931d807,Fractal Design Node 202 HTPC Black,Fractal Design,HTPC,2,2,0,310.0,,,11.014,Mini-ITX,,false
1c69955b-0187-4989-9de7-9fd6a0fbecdf,Rosewill THOR V2 ATX Full Tower Black with USB 3.2 Gen 1 Type-A USB 2.0 Type-A,Rosewill,ATX Full Tower,10,0,6,330.0,,,74.815,ATX | Micro ATX | Mini-ITX,,false
1c8e690b-02fd-455f-9860-10c78b253fdb,"SAMA ARK ATX Full Tower Black / Blue with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A Front Panel",SAMA,ATX Full Tower,8,6,4,465.0,,,,ATX | Micro ATX | Mini-ITX,,true
1c968861-ffd7-4a10-b006-49e87e06a9a1,Aerocool Delta ATX Mid Tower Black Tempered Glass Side Panel,AeroCool,ATX Mid Tower,7,1,2,307.0,,,30.312,ATX | Micro ATX | Mini-ITX,,true
1cb835c6-01f3-4d4e-a0e5-1d550e8706ea,In Win 707 ATX Full Tower Black / Red with Acrylic Side Panel and USB 3.2 Gen 1 Type-A and USB 2.0 Type-A,InWin,ATX Full Tower,8,0,8,365.0,,,,ATX | Micro ATX | Mini-ITX,,true
1cc6683b-8c68-44b4-85f3-2c257db96bdd,"BGears b-Vortex-RGB ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A Front Panel",BGears,ATX Mid Tower,7,2,2,320.0,165.0,,38.304,ATX | Micro ATX | Mini-ITX,,true
1cce8233-9e13-4ba6-b80e-a8378859b822,Silverstone RVZ03B-ARGB Mini-ITX Desktop Black,Silverstone,Mini ITX Tower,2,4,0,330.0,,,,Mini-ITX,,false
1ce09a09-5db6-4aa0-87a9-e1cabd1119af,Vetroo M03 Micro ATX Mini Tower White Tempered Glass Side Panel,Vetroo,Micro ATX Mini Tower,4,3,2,345.0,,,36.088,Micro ATX | Mini-ITX,,true
1cfc5507-214e-4298-8b00-715b565030fe,"NZXT H9 Flow RGB+ (2025) ATX Mid Tower Black with Tinted Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",NZXT,ATX Mid Tower,7,4,2,459.0,165.0,,76.667,ATX | Micro ATX | Mini-ITX | EATX,,true
1d102ab4-f1a5-4d9b-a07d-e9a1817f50ae,"Thermaltake View 380 ARGB ATX Mid Tower White with Tinted Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Thermaltake,ATX Mid Tower,7,2,1,415.0,160.0,,51.648,ATX | Micro ATX | Mini-ITX,,true
1d15d31d-99c1-484a-993b-ab4f5ec36f47,Mars Gaming MC9 ATX Mid Tower Black Tempered Glass,Mars Gaming,ATX Mid Tower,7,3,2,335.0,,,55.719,ATX | Micro ATX | Mini-ITX,,true
1d3e9231-fe6f-44d3-b8e5-df9b17bc775a,ADATA XPG INVADER X ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A,ADATA,ATX Mid Tower,7,0,3,400.0,,,52.136,ATX | Micro ATX | Mini-ITX,,true
1d4f5af3-841c-4bd4-8588-722cb19c4126,Antec P5 Micro ATX Mini Tower Black,Antec,Micro ATX Mini Tower,4,2,2,360.0,,,,Micro ATX | Mini-ITX,,false
1d610f6a-522d-4afe-83bb-37068f821ab2,"Thermaltake Level 20 XT ATX Desktop Black / Silver Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Thermaltake,ATX Desktop,8,2,6,590.0,,,126.413,ATX | Micro ATX | Mini-ITX,,true
1d7467d8-9c98-434f-ac9b-ddd80a268e5d,Vetroo AL800 ATX Mid Tower Black Tempered Glass Side Panel,Vetroo,ATX Mid Tower,7,3,2,425.0,165.0,,46.416,ATX | Micro ATX | Mini-ITX | EATX,,true
1d870588-1a43-4a25-97cc-9371ad95b9c1,"Chieftec Hunter 3 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Chieftec,ATX Mid Tower,7,2,2,425.0,,,47.124,ATX | Micro ATX | Mini-ITX,,true
1d9a3053-dcdd-45fe-862e-b3e2546617b4,Silverstone GD10B HTPC Black with USB 3.2 Gen 1 Type-A Front Panel,Silverstone,HTPC,7,1,2,309.0,138.0,,27.361,Mini-ITX,,false
1daba9e3-bbc8-46c5-a023-aa154118e662,Gamemax Destroyer MB Black USB3.0 Tempered Glass Micro ATX Tower Gaming Computer Case w/Tempered Glass Panel and 4 x 120mm Autoflow Rainbow LED Fans (Pre-Installed),GAMEMAX,Micro ATX Mini Tower,5,3,2,410.0,165.0,,,Micro ATX | Mini-ITX,,true
1dcd1487-8d24-4fed-97f6-8be602a5ae59,Silverstone SG02B-F-USB3.0 Micro ATX Desktop Black,Silverstone,Micro ATX Desktop,4,0,2,368.0,,,22.438,Micro ATX | Mini-ITX,,false
1dcd5443-09de-4a82-a551-cfa6b977b529,Thermaltake The Tower 200 Mini-ITX Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C,Thermaltake,Mini ITX Tower,3,2,2,380.0,,,45.108,Mini-ITX,,true
1dd7ec5b-6b27-4d70-9c7c-6f72384f5e19,Fractal Design Define 7 ATX Mid Tower Black,Fractal Design,ATX Mid Tower,7,2,6,467.0,185.0,,62.358,ATX | Micro ATX | Mini-ITX,,true
1df7eddb-3473-46d7-9f19-dd361d65256a,"Cooler Master MasterBox Lite 5 RGB ATX Mid Tower Black Tempered Glass Side Panel, RGB, USB 3.2 Gen 1 Type-A",Cooler Master,ATX Mid Tower,7,1,2,400.0,,,42.679,ATX | Micro ATX | Mini-ITX,,true
1dfa31a2-dfdc-45be-a442-69fa0cb711e6,Antec NX500 ATX Mid Tower Black Tempered Glass,Antec,ATX Mid Tower,7,2,2,350.0,,,47.432,ATX | Micro ATX | Mini-ITX,,true
1e0046b9-7db8-4664-8a46-59d8f6423c92,"Cooler Master Cosmos C700P ATX Full Tower Black / Silver with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Cooler Master,ATX Full Tower,8,2,2,490.0,,,127.293,ATX | Micro ATX | Mini-ITX,,true
1e424c44-9f38-4571-b7a3-3ef35cd45515,Deepcool CG580 ATX Mid Tower Black Tempered Glass Side Panel,DeepCool,ATX Mid Tower,7,1,2,410.0,,,51.45,ATX | Micro ATX | Mini-ITX,,true
1e4ba2dc-c114-4307-876a-c8f590c88606,Fractal Design Focus G Micro ATX Mini Tower Black Acrylic,Fractal Design,Micro ATX Mini Tower,4,1,2,380.0,,,36.431,Micro ATX | Mini-ITX,,true
1e4e4294-0119-4295-aaf0-93baa44b2b24,NZXT H7 - CM-H71BW-01 - ATX Mid Tower PC Gaming Case - Front I/O USB Type-C Port - Quick-Release Tempered Glass Side Panel - White,NZXT,ATX Mid Tower,,0,0,,,,,ATX | Micro ATX | Mini-ITX,,true
1e53aebf-682a-473b-bb55-480316ff8a5a,BitFenix Nova Mesh SE ATX Mid Tower Black,BitFenix,ATX Mid Tower,7,2,2,315.0,,,36.081,ATX | Micro ATX | Mini-ITX,,false
1e5bb1ba-604b-4343-abc6-bc7b8d6dd88d,Cooler Master HAF Stacker 935 ATX Full Tower Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A,Cooler Master,ATX Full Tower,8,0,9,360.0,,,96.943,ATX | Micro ATX | Mini-ITX,,true
1e617b6d-b23d-44dc-80b5-a04bbfb1c616,NZXT H7 Flow RGB (2023) ATX Mid Tower White Tempered Glass,NZXT,ATX Mid Tower,7,4,2,400.0,185.0,,55.752,ATX | Micro ATX | Mini-ITX,,true
1e79a191-0eea-47c4-a411-c365dc48cc1d,"Corsair Crystal Series 680X RGB ATX Mid Tower Black Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Corsair,ATX Mid Tower,8,4,3,330.0,180.0,,73.484,ATX | Micro ATX | Mini-ITX,,true
1ebe9a49-611c-4b53-9962-5b7be5046dbf,Phanteks EVOLV X2 ATX Mid Tower Black / Gold,Phanteks,ATX Mid Tower,8,3,2,380.0,170.0,250.0,60.865,Micro ATX | Mini-ITX | EATX | ATX,ATX,true
1ec8d1c5-c438-41f9-a9c1-926f953f113d,"Asus TUF Gaming GT302 ARGB ATX Mid Tower White Tempered Glass Side Panel, ARGB",ASUS,ATX Mid Tower,8,2,2,407.0,,,59.267,ATX | Micro ATX | Mini-ITX,,true
1ee500f4-40c0-4aea-b36e-13852fca0a31,Rosewill CHALLENGER S ATX Mid Tower Case,Rosewill,ATX Mid Tower,7,2,3,360.0,170.0,,,ATX | Micro ATX | Mini-ITX,,true
1f09d853-2162-4798-896f-c06ffef9ec15,Cooler Master MasterFrame 600 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C USB 3.2 Gen 1 Type-A,Cooler Master,ATX Mid Tower,8,3,2,485.0,190.0,,61.195,ATX | Micro ATX | Mini-ITX,,true
1f0f0b1f-d516-41c0-8c89-2f5af703f403,Fractal Design Terra Silver Mini-ITX Small Form Factor PC Case with PCIe 4.0 Riser,Fractal Design,Mini ITX Tower,3,2,0,322.0,77.0,,10.4,Mini-ITX,,false
1f1a91bb-f0dd-4178-b59c-016cf5899dff,Montech X1 ATX Mid Tower Black Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A / USB 2.0 Type-A,MONTECH,ATX Mid Tower,7,2,1,305.0,,,32.273,ATX | Micro ATX | Mini-ITX,,true
1f21cc86-d877-4b79-b242-71ba6d8c0a77,Lazer3D LZX-8 Stealth Mini-ITX Desktop Black,Lazer3D,Mini ITX Tower,2,2,0,205.0,,,8.624,Mini-ITX,,false
1f398e0d-3446-4b0d-87f9-022010c5d750,"Zalman R2 ATX Mid Tower White / Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Zalman,ATX Mid Tower,7,2,2,350.0,,,,ATX | Micro ATX | Mini-ITX,,true
1f48999a-18bd-479e-b27a-006636cd296e,Montech X2 Mesh ATX Mid Tower Case,MONTECH,ATX Mid Tower,7,3,1,305.0,165.0,,,ATX | Micro ATX | Mini-ITX,,true
1f7156f7-8014-4dd9-a1d4-8a827b8be4a1,Phanteks Enthoo EVOLV ITX,Phanteks,Mini ITX Tower,2,1,2,330.0,200.0,,34.0,Mini-ITX,,true
1f7aff78-762c-49a7-9c5d-908916224509,Enermax StarryKnight SK30 RGB ATX Mid Tower Black Tempered Glass Side Panel,Enermax,ATX Mid Tower,7,2,2,405.0,,,,ATX | Micro ATX | Mini-ITX,,true
1f86b289-9e31-47cd-83ea-41fa4a5bf876,be quiet! Pure Base 500 ATX Mid Tower Black,be quiet!,ATX Mid Tower,7,5,2,369.0,190.0,,46.05,ATX | Micro ATX | Mini-ITX,,false
1f9447bd-6f63-4469-ae90-0a6aaeb3e650,"SSUPD Meshlicious (PCIe 4.0) Mini-ITX Tower Black Mesh Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",SSUPD,Mini ITX Tower,3,2,0,332.0,,,14.676,Mini-ITX,,true
1fbf81e0-fc90-4604-b09f-d3360c25bcba,"Jonsbo D40 ATX Mid Tower Silver / Black Tempered Glass Side Panel, USB 3.2 Gen 1 Type-C, USB 3.2 Gen 1 Type-A",Jonsbo,ATX Mid Tower,7,4,3,374.0,,,31.576,ATX | Micro ATX | Mini-ITX,,true
1fc33892-ddca-40ac-a52a-6bb73ef49c66,Thermaltake View 31 TG ATX Mid Tower Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A,Thermaltake,ATX Mid Tower,8,0,3,420.0,,,63.492,ATX | Micro ATX | Mini-ITX,,true
1fd8dd0a-d739-41a1-b278-7bb4b5b70f5c,Fractal Design Node 304 Mini-ITX Tower Black / White with USB 3.2 Gen 1 Type-A,Fractal Design,Mini ITX Tower,2,0,6,310.0,165.0,,19.2,Mini-ITX,,false
1fdfaba5-b5ff-4efe-895c-ed8e31f89334,"Thermaltake Core P6 ATX Mid Tower White / Black Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Thermaltake,ATX Mid Tower,7,2,4,458.0,,,76.36,ATX | Micro ATX | Mini-ITX,,true
1fe5a15d-3159-441f-ac81-209f49a727e3,"Aerocool Graphite ATX Mid Tower with Tempered Glass Side Panel, USB 3.2 Gen 1 Type-A Front Panel, and 406 x 230 x 460 Dimensions",AeroCool,ATX Mid Tower,7,3,2,348.0,,,42.955,ATX | Micro ATX | Mini-ITX,,true
1feaa407-5a44-4b0d-82bc-134153455205,Phanteks Enthoo Pro 2 ATX Full Tower Black with USB 3.2 Gen 2 Type-C and USB 3.2 Gen 1 Type-A,Phanteks,ATX Full Tower,8,11,12,503.0,,,,ATX | Micro ATX | Mini-ITX,,false
1ff38607-62b4-4356-a2cd-79998b51b885,Fractal Design Torrent Nano Mini-ITX Tower Black,Fractal Design,Mini ITX Tower,3,2,1,335.0,,,34.623,Mini-ITX,,false
20129db1-ff64-4a5e-83dd-02131d33cb14,Silverstone FARA R1 PRO V2 ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A / USB 2.0 Type-A,Silverstone,ATX Mid Tower,7,2,2,340.0,,,40.131,ATX | Micro ATX | Mini-ITX,,true
2016a325-b574-4a52-baa3-1077179a836e,"Zalman Z7 NEO ATX Mid Tower Black Tempered Glass Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Zalman,ATX Mid Tower,7,0,2,355.0,,,41.152,ATX | Micro ATX | Mini-ITX,,true
20245fbf-17d0-4fe2-a337-37fa7e51ece8,"NZXT H9 Elite ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",NZXT,ATX Mid Tower,7,4,2,435.0,165.0,,66.894,ATX | Micro ATX | Mini-ITX,,true
202c88cf-e0b4-43f8-bdce-7e1ca8259775,"GAMDIAS ATHENA M6 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",GAMDIAS,ATX Mid Tower,7,2,2,340.0,,,44.981,ATX | Micro ATX | Mini-ITX,,true
2049010d-a6aa-4bc5-ab12-39d38a067185,DIYPC D480 ATX Mid Tower White with Acrylic Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A Front Ports,DIYPC,ATX Mid Tower,7,3,2,415.0,,,,ATX | Micro ATX | Mini-ITX,,true
2067b2ca-75a8-4067-bfcf-4529f56a27b6,darkFlash DY460 ATX PC Case BLACK 4× ARGB PWM Fans Included,darkFlash,ATX Mid Tower,7,1,2,400.0,185.0,,54.32,ATX | Micro ATX | Mini-ITX,,true
206fa5e5-d5e1-441a-bd6d-6644e498c002,"HYTE Y70 Metaphor: ReFantazio Edition ATX Mid Tower Brown / Gold Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",HYTE,ATX Mid Tower,7,4,2,422.0,180.0,,70.688,ATX | Micro ATX | Mini-ITX | EATX,,true
2070f2f1-9488-411a-ab7f-0e59b3336c3b,"NZXT Source 220 ATX Mid Tower Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",NZXT,ATX Mid Tower,7,0,8,330.0,,,43.436,ATX | Micro ATX | Mini-ITX,,true
207c080b-fb44-4377-9cb2-2f3f10d8af4b,Fractal Design Meshify 3 ATX Mid Tower Black Tinted Tempered Glass Side Panel with USB 3.2 Gen 2x2 Type-C and USB 3.2 Gen 1 Type-A,Fractal Design,ATX Mid Tower,7,2,2,349.0,173.0,,50.273,ATX | Micro ATX | Mini-ITX,,true
209935e6-8955-4f92-a30b-7d627321d769,Deepcool CG580 4F ATX Mid Tower Black Tempered Glass Side Panel,DeepCool,ATX Mid Tower,7,2,2,410.0,,,51.45,ATX | Micro ATX | Mini-ITX,,true
20a7c41c-7036-4c82-adba-e18aa9ff8c88,"Apevia X-Mirage ATX Mid Tower Pink with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Apevia,ATX Mid Tower,7,2,2,375.0,,,41.79,ATX | Micro ATX | Mini-ITX,,true
20b3e10c-9e3a-4fc8-91af-c0161ddda0ac,Silverstone SUGO 17 Micro ATX Desktop White Mesh Side Panel with USB 3.2 Gen 2 Type-C and USB 3.2 Gen 1 Type-A,Silverstone,Micro ATX Desktop,4,2,1,400.0,,,26.055,Micro ATX | Mini-ITX,,true
20bb1434-816b-475c-9c37-3ac460495e71,NOX Hummer ZS ATX Mid Tower Black Acrylic Side Panel,NOX,ATX Mid Tower,7,2,2,380.0,,,43.569,ATX | Micro ATX | Mini-ITX,,true
20c08ce0-599e-4053-8628-a5458bc33f82,Asus GX601 ATX Full Tower White / Black Tempered Glass Side Panel,ASUS,ATX Mid Tower,8,4,2,450.0,190.0,,83.479,ATX | Micro ATX | Mini-ITX | EATX,,true
20cf5e59-e8e0-4997-b8f0-274871866f28,"Lian Li Lancool 207 Digital ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Lian Li,ATX Mid Tower,7,0,2,375.0,180.0,,45.498,ATX | Micro ATX | Mini-ITX,ATX,true
20f4e1bf-fc8f-4ef2-9887-d3f35c1454d1,Raidmax INFINITA i802 AIR ATX Mid Tower Black Tempered Glass,Raidmax,ATX Mid Tower,7,3,2,340.0,165.0,,38.034,ATX | Micro ATX | Mini-ITX,,true
21045b9f-b20f-44f9-b09a-58b125804b02,"Deepcool MATREXX 55 ATX Mid Tower Black with Tempered Glass Side Panel and Front Panel USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",DeepCool,ATX Mid Tower,7,2,2,370.0,,,,ATX | Micro ATX | Mini-ITX,,true
2113d1c5-ca56-4a7c-8b0b-695b2eec4740,GameMax Infinity ATX Mid Tower Black Tempered Glass Side Panel,GAMEMAX,ATX Mid Tower,7,3,1,360.0,,,45.749,ATX | Micro ATX | Mini-ITX,,true
211a031b-c7ac-4e77-825b-12a473212e5d,"Rosewill TYRFING ATX Mid Tower Black Acrylic Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Rosewill,ATX Mid Tower,7,0,3,400.0,,,44.0,ATX | Micro ATX | Mini-ITX,,true
2120f1dd-b8ef-4b56-aaa6-ee2c6f9de45b,"HYTE Y70 ATX Mid Tower White Panda / Black Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",HYTE,ATX Mid Tower,7,4,2,422.0,180.0,,70.688,ATX | Micro ATX | Mini-ITX | EATX,,true
21230593-6839-43ee-97d7-0b7ba03aa823,Jonsbo C6 Micro ATX Mini Tower Black with Mesh Side Panel and USB 3.2 Gen 1 Type-A Front Panel,Jonsbo,Micro ATX Mini Tower,4,0,1,200.0,75.0,,15.862,Micro ATX | Mini-ITX,,true
213c2f9b-5964-4758-a086-80204c2a4e80,Silverstone TJ04B-E ATX Mid Tower Black,Silverstone,ATX Mid Tower,8,6,9,431.0,168.0,,50.963,ATX | Micro ATX | Mini-ITX,,false
2182d79a-fb50-4183-868c-10ecbfa8fef4,DIYPC Jax11 ATX Mid Tower White Acrylic Side Panel,DIYPC,ATX Mid Tower,7,2,2,380.0,,,,ATX | Micro ATX | Mini-ITX,,true
218c43ad-6b49-47ea-9adc-156e447486e2,Antec ISK 310-150 Mini-ITX Desktop Black / Silver w/150 W Power Supply,Antec,Mini ITX Tower,1,2,0,,,,6.906,Mini-ITX,,false
21adc3fd-abee-45c3-9445-a7c927a318fb,SilentiumPC Gladius M35 ATX Mid Tower Black,SilentiumPC,ATX Mid Tower,7,3,2,415.0,,,49.389,ATX | Micro ATX | Mini-ITX,,false
21c9ad89-4906-4fbb-9eec-88701122ca31,Jonsbo MOD3 ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,Jonsbo,ATX Mid Tower,7,2,1,400.0,,,,ATX | Micro ATX | Mini-ITX,,true
21e694f9-969f-4e6d-84e0-c3dbcae02b82,Thermaltake Divider 550 Ultra ATX Mid Tower Black Tempered Glass Side Panel,Thermaltake,ATX Mid Tower,7,5,2,390.0,,,56.805,ATX | Micro ATX | Mini-ITX,,true
21f3e244-63cb-4734-93d7-d4a333297346,Thermaltake The Tower 100 Mini-ITX Tower Black Tempered Glass Side Panel,Thermaltake,Mini ITX Tower,2,2,2,330.0,,,32.746,Mini-ITX,,true
21ff9bd2-4d71-4c66-a969-c5823d7997fc,Thermaltake Core P6 ATX Mid Tower Blue / Black Tempered Glass Side Panel,Thermaltake,ATX Mid Tower,7,2,4,458.0,,,76.36,ATX | Micro ATX | Mini-ITX,,true
220e6430-b81d-44ef-a838-36334295c5a8,Fractal Design Mood Mini-ITX Tower Black Mesh Side Panel,Fractal Design,Mini ITX Tower,2,2,1,325.0,114.0,,20.36,Mini-ITX,,true
22263848-d05f-4729-85ec-12f60ae7bd6c,Deepcool CYCLOPS ATX Mid Tower White Tempered Glass,DeepCool,ATX Mid Tower,7,2,2,380.0,,,51.457,ATX | Micro ATX | Mini-ITX,,true
2232f21d-90c6-470e-ad28-a61e57e8530d,Thermaltake Divider 200 TG Air Micro ATX Mini Tower White Tempered Glass,Thermaltake,Micro ATX Mini Tower,5,3,3,340.0,,,51.575,Micro ATX | Mini-ITX,,true
2261e58f-6b5a-4862-bf9c-ab85bc6489ef,"Corsair Obsidian Series 750D ATX Full Tower Black Acrylic Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Corsair,ATX Full Tower,9,4,6,450.0,,,71.292,ATX | Micro ATX | Mini-ITX,,true
2277f5bc-da83-4803-b4a0-d8b535470ac6,Fractal Design Define R4 ATX Mid Tower Black Acrylic Side Panel,Fractal Design,ATX Mid Tower,7,2,8,430.0,,,55.95,ATX | Micro ATX | Mini-ITX,,true
228bd5b8-84a2-47e4-b2bf-37972d85a07e,"KOLINK Quantum ATX Mid Tower Black Tempered Glass, USB 3.2 Gen 1 Type-A USB 2.0 Type-A",KOLINK,ATX Mid Tower,7,2,2,340.0,,,39.514,ATX | Micro ATX | Mini-ITX,,true
229273c1-e1ba-4c1e-8e6a-a6d3fb922746,Mars Gaming MCV4 ATX Mid Tower White Tempered Glass Side Panel USB 3.2 Gen 1 Type-A USB 2.0 Type-A,Mars Gaming,ATX Mid Tower,7,3,2,418.0,162.0,,50.864,ATX | Micro ATX | Mini-ITX,,true
2299d7ea-0d7d-4524-927b-3947d95482ea,"GameMax F45 ATX Mid Tower Black / Brown with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",GAMEMAX,ATX Mid Tower,7,3,2,350.0,169.0,,40.636,ATX | Micro ATX | Mini-ITX,,true
229ba70a-3003-4ca5-9436-f851a997e082,DAN Cases A4-SFXv4.1 Mini-ITX Desktop Black USB 3.2 Gen 2 Type-C,DAN Cases,Mini ITX Tower,2,3,0,300.0,,,7.508,Mini-ITX,,false
22a4722f-57e2-4686-b37f-8cc890f1ffb7,"Thermaltake V250 TG ARGB ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Thermaltake,ATX Mid Tower,7,2,2,320.0,160.0,,44.4,ATX | Micro ATX | Mini-ITX,,true
22b8e493-ec73-4a3b-a6ca-67d1fcb8ad5c,Corsair iCUE 5000X RGB ATX Mid Tower White / Gray Tempered Glass,Corsair,ATX Mid Tower,7,4,2,420.0,170.0,,66.248,ATX | Micro ATX | Mini-ITX | EATX,,true
22cd8781-eb7f-452e-a952-9af2af7c5e06,"SSUPD Meshlicious (PCIe 4.0) Mini-ITX Tower White Mesh Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",SSUPD,Mini ITX Tower,3,2,0,332.0,,,14.676,Mini-ITX,,true
231ca7b0-e45e-47d9-a726-a7a8cdb466df,DIYPC ARGB-N1 MicroATX Mid Tower White Tempered Glass Side Panel,DIYPC,Micro ATX Mid Tower,5,0,2,425.0,162.0,,44.728,Micro ATX | Mini-ITX,,true
2323c945-e804-4dd8-bc5f-2f1df18b34d4,Thermaltake Chaser A31 ATX Mid Tower Black Acrylic Side Panel USB 3.2 Gen 1 Type-A,Thermaltake,ATX Mid Tower,7,0,6,410.0,,,52.718,ATX | Micro ATX | Mini-ITX,,true
23280b7b-3dae-4af0-84fc-dfd20242898b,Antec P100 ATX Mid Tower Black / Silver Front USB 3.2 Gen 1 & USB 2.0,Antec,ATX Mid Tower,7,7,7,317.0,,,,ATX | Micro ATX | Mini-ITX,,false
23631c22-9088-436e-a96a-50136436179c,"Deepcool CK500 ATX Mid Tower Black Tempered Glass Side Panel, Front USB 3.2 Gen 2 Type-C & USB 3.2 Gen 1 Type-A",DeepCool,ATX Mid Tower,7,2,2,380.0,,,49.398,ATX | Micro ATX | Mini-ITX,,true
23876af6-d534-4e29-b5ea-a55f1c98d837,"ADATA XPG Battlecruiser ATX Mid Tower Black Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",ADATA,ATX Mid Tower,7,5,2,,,,55.217,ATX | Micro ATX | Mini-ITX,,true
2399230f-0995-4c88-8737-4e1b6bf9a589,HP Omen X Micro ATX Desktop Black / Red,HP,Micro ATX Desktop,5,0,0,,,,,Micro ATX | Mini-ITX,,false
239bbf73-b1e0-4450-b5c1-6d5d13e7cc04,Lian Li O11 Vision M Black,Lian Li,Micro ATX Mid Tower,5,3,1,410.0,162.0,182.0,45.6,Micro ATX | Mini-ITX,ATX,true
23cf0796-072f-4d8e-a5ab-de09c59f064b,BitFenix Nova Mesh TG 4ARGB ATX Mid Tower White Tempered Glass Side Panel,BitFenix,ATX Mid Tower,7,3,2,340.0,,,41.41,ATX | Micro ATX | Mini-ITX,,true
23de8c45-88fb-498d-8f8d-a0f9bda81337,Antec VSK-3000 Micro ATX Mid Tower Black,Antec,Micro ATX Mid Tower,4,0,2,318.0,,,,Micro ATX | Mini-ITX,,false
23e590d4-5cdb-46d9-95ba-b61d48c2d81b,BitFenix Prodigy M Micro ATX Mini Tower Black,BitFenix,Micro ATX Mini Tower,5,5,4,320.0,,,35.924,Micro ATX | Mini-ITX,,false
23e5987c-2d43-4c98-ac08-4a3f983f26eb,Lian Li PC-TU100 Mini-ITX Tower Black,Lian Li,Mini ITX Tower,2,4,0,193.0,,,10.565,Mini-ITX,,false
2400a65c-0e48-4f7f-a4a8-963d7773d3d1,Deepcool CG560 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,DeepCool,ATX Mid Tower,7,2,2,380.0,,,48.861,ATX | Micro ATX | Mini-ITX,,true
2409aafd-cc1c-4e55-9a55-89b669892856,Deepcool CC560 ARGB V2 ATX Mid Tower Tempered Glass Side Panel,DeepCool,ATX Mid Tower,7,2,2,370.0,,,44.861,ATX | Micro ATX | Mini-ITX,,true
