ram_id,motherboard_id,ram_type,motherboard_ram_type,ram_speed,ram_capacity,ram_modules,ram_cas_latency,motherboard_memory_max,motherboard_memory_slots,ram_type_match,label
84427fd2-d30e-4ade-8bd2-d5b1094bf09e,883ecfcc-5fb3-4b85-99b6-5c0c8331011a,DDR5,DDR4,6000.0,32.0,2,30.0,64.0,4,0,0
be2696c9-5c31-4abe-acbe-5f9f15e58ccc,3c4e9309-4cdd-4826-aaec-595f90ca9051,DDR3,DDR4,1333.0,1.0,1,9.0,128.0,4,0,0
8e40a8a5-fc71-485c-9aa8-cb29bcacfa09,8487816e-d2cb-4bb6-b0d4-8ba9c1abeb8c,DDR4,DDR4,3600.0,32.0,4,17.0,32.0,2,1,1
2010591d-06b4-4550-bb0c-154a12e3b445,650ab0c3-6dc2-44cb-8c97-e51b57e7b101,DDR5,DDR2,6000.0,32.0,2,30.0,8.0,2,0,0
9d72ec60-7faf-40e3-9534-51f882de6607,dd1aaf89-510a-42e7-940c-c5113fe05a6c,DDR5,DDR4,6000.0,32.0,2,36.0,128.0,8,0,0
7c8cb5d5-c466-45ee-96ae-aec6252768eb,c8968f6b-61f4-4a5a-a9f0-f2c9d19f8602,DDR4,DDR4,3200.0,16.0,2,16.0,64.0,2,1,1
874a9367-98f1-458f-b4ab-f7b733fc1e76,c8b97a97-14b1-42ec-b84a-b22e31356bc2,DDR5,DDR4,6000.0,96.0,2,28.0,64.0,4,0,0
25ca1f62-52b6-4eb7-82d1-11118372d4a3,be2b7287-bf2e-4679-b7fd-63feb8920475,DDR5,DDR5,7200.0,48.0,2,36.0,192.0,4,1,1
41419d8c-c91b-4615-a641-a4db20ef796d,f785b981-069f-45e6-b7f9-81150309acb9,DDR4,DDR4,3600.0,8.0,1,18.0,128.0,4,1,1
0f2ff832-c20e-4be5-a5dc-6292306b23a5,e8977f67-473c-41dc-a712-dedd1fb63bd8,DDR4,DDR4,3200.0,32.0,2,22.0,128.0,4,1,1
69551eee-3929-442d-ace2-5d9299b5bc47,ff6d42b9-56bc-4ec1-a822-b5c39723a5f5,DDR5,DDR5,5200.0,64.0,2,40.0,256.0,4,1,1
c47caef2-15ab-4da6-aaff-73118d60e775,3ba8ae2d-d8f2-4545-8945-71aaf5e71761,DDR5,DDR4,6000.0,32.0,2,28.0,64.0,2,0,0
969cf043-992c-44f6-98e5-de11fd3073c6,1d1d7323-adf8-4462-8f4f-d5d054a769c5,DDR4,DDR4,3200.0,32.0,2,16.0,128.0,4,1,1
2476e223-e2c2-4ee8-a04e-84b8d634d820,6b635b7c-2f23-4451-b966-6e159165af33,DDR4,DDR3,3200.0,16.0,2,22.0,16.0,2,0,0
86c2cb7f-cc15-48a2-89ce-40f3176f6638,60f831a4-c497-48f4-a934-a277b2fce6ff,DDR4,DDR4,2666.0,16.0,2,16.0,256.0,8,1,1
e121f98c-2885-42f2-880b-ca8eae28cad8,e362d641-0dc7-438f-91ad-682f8b1de03e,DDR5,DDR5,5200.0,32.0,2,40.0,256.0,4,1,1
cefdcec8-9e40-4236-a392-05e34f623287,c4db8999-3fee-4c9d-b2bc-e3eef16e67f4,DDR5,DDR3,6400.0,32.0,2,32.0,16.0,2,0,0
1da2df2e-bb7d-486c-824a-db41097dc2a0,67ae11c2-c43e-49ea-8797-48d4da8b769a,DDR5,DDR4,6000.0,64.0,2,32.0,32.0,2,0,0
59ab338c-8c1c-45e3-8fa4-b5a57a2d44fd,aee80b7f-835a-402d-a3e3-984273e783ba,DDR4,DDR5,2666.0,16.0,1,16.0,256.0,4,0,0
b377ae95-d24b-4003-b4f7-0be665945111,188c8b9c-d4ba-453d-b373-5272dc700020,DDR4,DDR4,3200.0,8.0,1,22.0,64.0,4,1,1
e1477af2-976b-4fc7-9ac7-3c8016b2805d,32683577-66b8-4592-a418-ad11575b79b6,DDR5,DDR4,6000.0,32.0,2,38.0,128.0,8,0,0
2e073b49-3fd7-45d6-9652-46c3ef054647,aead66d6-4698-4eb7-bef5-33a7a96d5816,DDR5,DDR4,5600.0,32.0,2,40.0,256.0,8,0,0
5296ba67-983e-425e-9c96-60213bb1fac5,9862218e-96bb-40ef-a43a-79177aeb583f,DDR5,DDR4,6000.0,8.0,1,38.0,64.0,2,0,0
0ab3ff58-91cb-4523-aa2e-c170270ad2fc,edef360e-2dd9-4c6c-8c78-32c21f29fe4b,DDR5,DDR4,7000.0,32.0,2,32.0,64.0,2,0,0
cd3a007f-f29a-4a3d-901c-e8b33254071b,6b999ae9-39a0-4175-8434-141e3a069537,DDR3,DDR4,2400.0,16.0,4,11.0,128.0,4,0,0
02470f94-e037-4af6-8af7-f2d4ef71895f,5b66ae81-0d00-42c8-8b7c-27b3a25f46aa,DDR4,DDR5,4000.0,64.0,2,18.0,128.0,2,0,0
3a84227e-089e-4538-87cc-fb1f2f51df43,63e93382-e28d-4b0c-94fe-1c45a9e99e90,DDR5,DDR5,7200.0,32.0,2,34.0,96.0,2,1,1
7b962a2f-b9e7-4b05-916a-e469505710d4,1b1fc018-06b1-4a01-b7ef-fb385c0ba896,DDR4,DDR4,2666.0,16.0,1,19.0,64.0,4,1,1
77597833-ae32-45cc-9a95-79805a3aa5e2,e1eae06e-7ac9-4697-8273-cac29ff9ad0a,DDR5,DDR3,8000.0,48.0,2,36.0,32.0,4,0,0
b9d92870-e5c8-400a-924a-59d6c50123d6,a3de4bc2-ef26-4783-b77c-8388babec53e,DDR4,DDR4,2133.0,32.0,1,15.0,64.0,4,1,1
c17a8147-5e7d-4a5b-84b1-59dfe0885732,d45089e1-fb5c-438b-a847-784860f12997,DDR5,DDR4,5600.0,16.0,1,36.0,64.0,4,0,0
c8c59546-d069-4f89-a749-ab77d7dbef0f,e8290018-8d1a-4918-acd2-7e4dfd6dfbc6,DDR4,DDR4,2133.0,8.0,1,15.0,128.0,4,1,1
a72a139c-364e-4868-bcc0-022c36534eec,fd071db0-c961-432b-8538-fa56dde18d28,DDR5,DDR5,8200.0,48.0,2,38.0,256.0,4,1,1
c450b3e6-6d1e-4622-a98c-4f6cac25c0a9,3384ddaa-9417-4e60-8b63-6a5485e5e53d,DDR5,DDR4,6000.0,64.0,2,34.0,64.0,4,0,0
aecba447-cd73-417f-ba74-83a0a44d53f5,15c30fba-536f-43cb-aea5-d366d63e5ff7,DDR3,DDR4,1066.0,8.0,2,7.0,128.0,4,0,0
86378c1a-00de-4d48-bd37-3d309120ea46,d75368e9-9f81-40ff-bdba-3e4db8968aec,DDR5,DDR4,5600.0,32.0,2,46.0,128.0,4,0,0
4d35d387-ef2d-44b3-872f-33e67f0e10c7,508442d6-2629-4961-a0de-69a8ce6fbc6b,DDR4,DDR2,3000.0,32.0,4,16.0,8.0,2,0,0
a0a5040c-9e40-4e71-a987-167b4fbfe83e,b2c9a780-cae9-4861-9abc-fe2da96cc80a,DDR4,DDR5,2400.0,8.0,1,15.0,256.0,4,0,0
98ba9244-db6e-4baf-8520-9e6748da4634,4a13a1c0-15ed-46a9-9a60-6b88699bfde5,DDR4,DDR4,3200.0,16.0,2,16.0,128.0,4,1,1
d330cf23-6a4c-4f5a-b734-fa64330e8c93,6cba961d-6724-401a-82aa-d8346156048a,DDR5,DDR5,8000.0,48.0,2,38.0,128.0,2,1,1
b4bbabeb-d805-4dcf-bd68-353e609cc997,e0d41b7f-f819-475f-abfc-a1096b2c776f,DDR5,DDR3,6400.0,32.0,2,32.0,32.0,4,0,0
39e07d2c-c183-456b-8d81-51ab6e23f78e,c42897f2-13f5-4eee-a92f-1aae46d91461,DDR5,DDR5,8000.0,16.0,1,38.0,192.0,4,1,1
0f91c26c-9474-421a-b2de-0ab060cc9a3a,687fd0f7-9f38-4f69-b87e-80f39385ae7d,DDR5,DDR4,8800.0,48.0,2,42.0,64.0,2,0,0
100c05e8-456b-41a1-ad8b-d1a1fcc23d3f,91b8a48d-2e7e-4db8-b11f-77b7d1a71d74,DDR4,DDR3,4000.0,16.0,2,18.0,64.0,8,0,0
6595fd1a-9206-476e-971b-478f0a20a693,84367bb4-4cc2-45db-96ad-0e50b956e908,DDR4,DDR4,2666.0,16.0,2,16.0,128.0,4,1,1
e9ed62a5-e522-4432-a97e-a5ca394c596b,e0d0e228-bc0d-4be6-8188-a63be1e55417,DDR3,DDR3,1600.0,4.0,1,9.0,32.0,4,1,1
047f942f-5062-4ec5-bc3c-769783beeaaf,8b472a30-e25e-4ebe-bd88-b9452b617c29,DDR5,DDR5,5600.0,32.0,1,46.0,256.0,4,1,1
2ef6e88d-457b-4152-bcbd-40233b8e7511,8dd2bc90-5200-45d5-af7a-4b814d9051c4,DDR3,DDR4,1600.0,4.0,1,11.0,64.0,2,0,0
21a2af1b-a215-4db7-8595-af8a2efef9c2,f9f96edd-4828-4cc5-a88c-0e14ab0f8d6d,DDR5,DDR5,5600.0,64.0,2,28.0,192.0,4,1,1
dbe0b8d5-0672-411d-aad7-bb36d33f404e,2585a763-c4ee-4c1d-b979-bce7bb7a0a69,DDR4,DDR4,3600.0,32.0,2,18.0,128.0,4,1,1
7e16ffd0-c5dc-4b6d-b231-179ced37b12f,47738b94-4ed4-4844-8836-db4e4e7b3c65,DDR5,DDR5,6400.0,32.0,2,30.0,192.0,4,1,1
5f8d08be-7c71-4cdc-a61b-c71567315e9a,202888d6-58d9-4470-9359-369bb1caa102,DDR5,DDR4,6000.0,64.0,2,40.0,128.0,8,0,0
90c9ae46-9f0d-459d-b593-794474cab579,7dbe31f6-69dc-47f7-9690-caead11863e5,DDR5,DDR4,6400.0,64.0,2,32.0,64.0,4,0,0
376be623-e614-4a83-b398-5c4e64709107,65e6384b-cdaf-4035-88d2-f264073c6307,DDR5,DDR5,5200.0,32.0,2,40.0,96.0,2,1,1
4525f47e-2b45-4acc-a885-9a85058f7dc1,2d1a3788-c13f-4ac4-b2e9-94ca1023b1dc,DDR5,DDR5,6000.0,16.0,1,38.0,192.0,4,1,1
d4f054df-ec1b-4f69-a083-f9df646114e0,ad8059c1-6199-4de2-a2fb-8b6f76402d5f,DDR5,DDR5,5600.0,32.0,2,32.0,128.0,2,1,1
4217be66-6a26-473e-aa91-a5e207dc6888,39b69c09-c3cc-45b7-a80e-f045743a2e59,DDR4,DDR3,3000.0,8.0,1,16.0,16.0,2,0,0
44834291-3f25-4d02-ba46-1b5513eab5fc,9e2d4870-3704-49ae-8061-a01f996e704a,DDR4,DDR4,2400.0,32.0,4,15.0,64.0,4,1,1
e7720407-ef31-4e77-bb05-c2de1f16a854,5608dc0c-a1bf-4fe8-8689-6a5157c1984e,DDR5,DDR4,6000.0,32.0,2,30.0,32.0,2,0,0
3294b40b-9344-49eb-b833-6beb63d5d063,b289bd8f-6f8b-413f-8a4b-6feaef1ce1ea,DDR5,DDR4,5600.0,16.0,2,40.0,64.0,4,0,0
8c070672-582a-459e-8619-bedd2d21a43b,d88d1fda-d7b2-4df3-b012-484938d06668,DDR5,DDR3,6400.0,96.0,4,32.0,32.0,4,0,0
056240db-b3ce-4c28-a437-bd25ebdf4f80,b05d51f8-0e40-417c-b76d-42c9b0509699,DDR5,DDR4,8000.0,64.0,2,38.0,64.0,4,0,0
ffbb4828-5123-4408-b814-1cd6dbaf6f7e,8a22f2a7-07d2-462d-a5be-4ca9412849af,DDR5,DDR4,6400.0,64.0,2,32.0,64.0,2,0,0
fb1e0bdc-b37f-4b56-9e58-82827bd95e7e,f091efcf-89aa-4482-bf00-6c74c3a2d3f8,DDR5,DDR4,5600.0,64.0,2,46.0,64.0,4,0,0
7f126456-6214-4e58-b807-b678edbbe15a,2be0e9b1-7d13-419a-8296-c360b8d8edcc,DDR4,DDR5,3200.0,16.0,1,16.0,128.0,4,0,0
301571bf-b080-4267-b7e8-182c77986749,ac71c091-13b3-439e-b67b-f238770514d0,DDR5,DDR5,6000.0,64.0,2,30.0,128.0,2,1,1
fa557202-8db6-482c-9afa-3aafdd1b9d67,782818b1-168f-4c9b-b920-2cf764502c9b,DDR4,DDR4,3000.0,16.0,2,15.0,128.0,4,1,1
7f77aa7e-6787-4698-b768-af6341f6e564,4e0c66b6-e18f-433a-b85c-d99566da7b9a,DDR5,DDR5,5600.0,16.0,1,30.0,192.0,4,1,1
bd2ae628-1b83-4cea-a95b-8c056656b303,c4076b2b-366b-4ecf-9ec5-ca1c16a44102,DDR4,DDR4,2133.0,4.0,1,15.0,128.0,4,1,1
ce655ad2-89c9-4244-b083-c7c668e0139c,91f4a046-1319-4c62-931d-37487db3dc27,DDR5,DDR5,6000.0,32.0,2,36.0,256.0,4,1,1
6b47d7c8-e52d-4923-8c85-8f7d0b9e9364,9d1411b5-6a89-4307-b734-02fc16ac4a49,DDR5,DDR3,6400.0,48.0,1,32.0,32.0,4,0,0
fa557202-8db6-482c-9afa-3aafdd1b9d67,5c623966-689f-42ad-adfa-d168be544bca,DDR4,DDR4,3000.0,16.0,2,15.0,64.0,4,1,1
e1312ab4-574e-4506-8c8f-f52e514898a1,c4d24145-3688-4df6-9851-003cf237f80a,DDR3,DDR3,1600.0,16.0,2,11.0,64.0,8,1,1
354e6403-920f-4fa5-878d-f1e41ea42979,112f6aa4-d548-4f29-82e4-a2276b3c7780,DDR5,DDR4,6000.0,48.0,2,28.0,128.0,4,0,0
40a58a99-3cba-4e16-86e5-b86b922d1c97,76406895-f2c4-4b88-b6ae-a3b18592b2dc,DDR5,DDR4,6600.0,32.0,2,32.0,128.0,4,0,0
4525f47e-2b45-4acc-a885-9a85058f7dc1,d671944d-5e54-496c-87e7-861e74580a51,DDR5,DDR3,6000.0,16.0,1,38.0,24.0,6,0,0
f29126e7-e70d-4955-91d3-4d697cf1b6a7,8d8b0cbb-b252-423b-9d68-e618a1d9a875,DDR5,DDR4,6000.0,32.0,2,30.0,128.0,4,0,0
c181f1fd-649c-4bfd-b90b-32aee27310c5,20e532e0-1875-4ca1-b8cd-4ef71fb008fc,DDR4,DDR4,3200.0,64.0,2,22.0,128.0,4,1,1
2b9b7641-4579-478c-936e-22c6af7e9483,7f55cadd-5aac-400b-85b6-7ef98ef2ff67,DDR5,DDR4,7600.0,48.0,2,36.0,128.0,4,0,0
bc1e91e0-2a28-4d8c-9a2d-959a4e340ebf,9ca76e0c-5ffd-4987-a5ea-b9cdb09c354c,DDR4,DDR4,3600.0,64.0,2,18.0,64.0,4,1,1
bec24481-ca1c-47ac-9f56-ec0b34d89eee,9c2d5df8-4a9f-4d83-ac36-74e695d28bce,DDR5,DDR2,6000.0,32.0,2,32.0,8.0,2,0,0
b1388ceb-dd9f-4b73-829f-91ddc750f436,74194eb9-153a-4f9d-b86c-bb1e665c8b10,DDR3,DDR4,1600.0,8.0,1,10.0,128.0,4,0,0
d12eb4ec-cd21-4a4f-9eb1-e56e149fbf97,dbe9bb21-844d-4705-ba28-2f18cbcc47c6,DDR4,DDR4,3600.0,64.0,2,18.0,64.0,2,1,1
be617b59-42f5-448b-921d-dfe287a7c2b3,aaa00da0-4829-4853-b816-0f80c2363cc7,DDR5,DDR5,5200.0,96.0,2,38.0,256.0,4,1,1
415a7e5b-fb9b-4b9b-a643-3855850d07e0,5500748e-76b5-4974-af61-0b21e3f0308b,DDR5,DDR5,6000.0,64.0,2,30.0,256.0,4,1,1
412d4958-9404-47e9-85f6-5146a31b1ca8,8219e56e-c7a3-4755-9b30-0d827d64366f,DDR4,DDR4,4000.0,128.0,4,18.0,128.0,4,1,1
