gpu_id,case_id,gpu_memory,gpu_memory_type,gpu_tdp,gpu_length,gpu_slot_width,case_gpu_clearance,case_form_factor,length_difference,gpu_case_length_ok,label
10ff49a6-fde5-4264-87ed-ff810dc0741b,6d8d86fd-c35f-45fe-bb85-64c866af5ce5,24.0,GDDR6X,450.0,336.0,4.0,330.0,Mini ITX Tower,-6.0,0,0
2a451ba5-4ad2-4a80-ad66-03c93cc95df3,dd5f5d0c-bd19-4658-a85c-5384baa8c888,24.0,GDDR6X,450.0,326.0,4.0,320.0,Micro ATX Mid Tower,-6.0,0,0
3a1d8886-ea46-49fc-b815-6ad9b4452bf7,85537b64-bb34-4c9b-8708-607123c96264,16.0,GDDR6,304.0,342.0,4.0,305.0,Micro ATX Mini Tower,-37.0,0,0
d4cee2f1-57a9-4002-9fd8-b22339f31613,4ceb7cc8-7be0-45bf-b3ab-18e3dc8763dd,12.0,GDDR6,250.0,323.0,3.0,275.0,Micro ATX Mid Tower,-48.0,0,0
086c2196-d572-4f22-b6ac-006c39e07501,dd5f5d0c-bd19-4658-a85c-5384baa8c888,24.0,GDDR6X,350.0,294.0,3.0,320.0,Micro ATX Mid Tower,26.0,1,1
93230353-77d3-4c75-aad2-baa4c52215f5,c852074f-2a97-4716-868a-c59157fed0de,1.0,GDDR5,250.0,266.0,2.0,330.0,ATX Mid Tower,64.0,1,1
6656520d-37e0-4b03-9bd2-a9be8f0d041e,0000caee-142c-48f6-99be-9c6f4dd18845,16.0,GDDR6,263.0,260.0,2.5,315.0,ATX Mid Tower,55.0,1,1
8e0d9935-00b8-4a5b-ae7b-b5b0d2c33def,e25cf31b-4b91-4f29-95e4-3f2c13aec163,16.0,GDDR6,335.0,332.0,3.0,330.0,ATX Mid Tower,-2.0,0,0
410715c7-b68d-4386-bcbf-69e7efc5b8af,890ea2f5-a5d5-41d8-a78f-d4a2df9a3ada,8.0,GDDR6,175.0,248.0,2.6,235.0,Micro ATX Desktop,-13.0,0,0
706d81a9-5e8f-41bd-8f49-de113ee87943,11f93083-b82a-41fd-8327-da7b5b24736a,11.0,GDDR6,250.0,270.0,3.0,395.0,ATX Mid Tower,125.0,1,1
a3015752-fc76-4ce6-98c4-cf5f88a44970,97bb1f17-073c-4ac0-99c1-0ab5fc747fbf,16.0,GDDR7,360.0,303.0,2.45,310.0,ATX Mid Tower,7.0,1,1
ea921db4-ce37-4385-89ff-fd191e6011ad,73aacb81-e252-4441-a584-4cf3ac841b1d,12.0,GDDR6,250.0,327.0,3.0,317.0,Mini ITX Tower,-10.0,0,0
a690feb5-de43-4825-8aad-7dea7e4055a4,2fae513e-d482-492a-909d-e9b639ed027a,8.0,GDDR6,250.0,298.0,2.0,295.0,Mini ITX Tower,-3.0,0,0
ebe52727-138f-42a0-8825-9cb93d8aba80,9a4d8af3-8dcd-49c4-9a77-9f9876ea5161,16.0,GDDR7,300.0,332.0,4.0,330.0,Micro ATX Mid Tower,-2.0,0,0
88653ebd-1087-4a9a-ae6e-adb561da938e,bc5e5d80-68cc-4f2b-9113-7fdb972a0d6c,24.0,GDDR6X,350.0,335.0,3.0,300.0,Mini ITX Tower,-35.0,0,0
3c68af9a-4224-4a42-94eb-73fa55398c7d,dd855623-95fc-4026-97b8-6ae248c94cdd,12.0,GDDR6X,390.0,323.0,3.0,320.0,ATX Mid Tower,-3.0,0,0
60205946-cd99-488a-bf2e-ddff22e799ab,fe9dfbb2-47c2-4693-9346-c76658894bd2,24.0,GDDR6X,450.0,332.0,4.0,315.0,ATX Mid Tower,-17.0,0,0
322598be-5709-474c-b650-b31786613cff,82d1cef7-8b98-402b-81a1-0c62857915f6,8.0,GDDR7,155.0,300.0,2.2,267.0,Mini ITX Tower,-33.0,0,0
4a7c4013-3107-4db3-aca8-9cbeec3d01fd,cdaaebab-7071-4f3a-af71-f5b934d4b0bc,16.0,GDDR7,360.0,338.0,2.5,260.0,ATX Mid Tower,-78.0,0,0
643ca9a8-43c2-48df-952c-3d49081bd79d,60f063c3-172f-425b-aa3c-228abcab5a04,16.0,GDDR6,304.0,298.0,2.9,295.0,ATX Mid Tower,-3.0,0,0
70e3c33f-52ee-45bb-8681-78b937dc1673,08239b12-3054-4826-a45d-24b353ef57ff,6.0,GDDR6,150.0,280.0,2.0,400.0,ATX Mid Tower,120.0,1,1
b48e2e97-98a1-4c88-8fc2-d9661c0430e4,cc5b5c27-5663-458e-89fa-4261c8ecd9fd,24.0,GDDR6X,450.0,337.0,77.0,330.0,Mini ITX Tower,-7.0,0,0
3efefef8-e822-4305-9556-164fee4c442b,4cd9c81c-7be6-468f-a5c1-4ada434bee8f,4.0,GDDR5,120.0,242.0,2.0,461.0,ATX Mid Tower,219.0,1,1
055020f0-d16d-4d2a-9c09-7abf33b2aa0d,e6b0c14b-ebad-40d2-8477-caf50a178ba6,8.0,GDDR6,225.0,324.0,3.0,406.0,ATX Mid Tower,82.0,1,1
0cf6b3d3-eaf3-4e5c-bc66-fb98dcd63e0f,419b99f1-2e0b-40ab-bfba-c82b970b3f42,12.0,GDDR6,170.0,240.0,2.0,375.0,ATX Full Tower,135.0,1,1
970fbda3-b081-450c-be03-bd1052ec1752,e523627c-5152-4fc2-8b4f-99036776349b,16.0,GDDR7,300.0,357.0,3.3,350.0,Micro ATX Mid Tower,-7.0,0,0
1ce9fedb-3204-45fd-bd41-7e840c09681a,6f55f108-1288-4046-b4cc-a745713829fe,8.0,GDDR6,165.0,269.0,3.0,359.0,ATX Mid Tower,90.0,1,1
c53ed42c-198c-4592-bad4-e2a51bde8e40,e60c3e56-f5d7-4cb1-bb2a-162cc9887d3d,8.0,GDDR6,270.0,335.0,3.0,320.0,Micro ATX Mini Tower,-15.0,0,0
abe4dfc4-a981-4fd4-87ac-fd61cc524c19,79f10ddb-49c4-495f-957a-926350d72ae4,16.0,GDDR6,220.0,332.0,3.0,272.0,Micro ATX Desktop,-60.0,0,0
121dfc3d-4412-40b5-bcec-4e6c9fd7ab10,19cb9d3e-0c55-4ac2-9822-5eacbd0462e0,8.0,GDDR7,145.0,280.0,2.0,280.0,Micro ATX Mini Tower,0.0,1,1
79d6509e-e077-4be6-b477-2454d07209e4,fc150e68-30a4-4dd7-8f96-132586b0be42,6.0,GDDR5,120.0,252.0,2.0,410.0,ATX Full Tower,158.0,1,1
68459274-3b94-4d14-8131-d6e71e2f73d1,2457dbc4-e65f-4390-89aa-e4de0391c275,12.0,GDDR6,220.0,298.0,2.9,370.0,ATX Mid Tower,72.0,1,1
a909c5c8-3191-40c6-b013-e519e61e389f,73e15673-9ba0-46d1-b063-f50d0467452e,16.0,GDDR6,165.0,300.0,3.0,410.0,ATX Mid Tower,110.0,1,1
e0fdca02-ee89-4ec9-9791-431cfa262918,af62a8f0-7bc5-433c-8de1-36eddeb1fe6c,16.0,GDDR6,263.0,322.0,3.0,310.0,ATX Mid Tower,-12.0,0,0
8b4f986e-cb48-468b-9a75-44345158d105,9b9aab28-18d5-463f-a991-93e6d7dba5f2,16.0,GDDR6,400.0,270.0,3.0,336.0,ATX Mini Tower,66.0,1,1
a736683d-21bd-4ce4-b5ca-a87950c4e28c,ae3c1822-5a78-4356-ba76-33d76a56720c,10.0,GDDR6X,320.0,294.0,3.0,405.0,ATX Mid Tower,111.0,1,1
6d2d1e33-6ae9-470a-8b51-cb68754a74ac,ec1f07eb-a48c-4d09-adeb-50ad02586f47,4.0,GDDR6,100.0,202.0,2.0,342.0,ATX Full Tower,140.0,1,1
944831ec-9a41-432f-991e-aa1e9358f294,1354b86c-6b0a-4cec-af9d-d4ad0e596a50,10.0,GDDR6X,320.0,289.0,2.0,495.0,ATX Full Tower,206.0,1,1
34db61b1-3c63-440b-a77a-5bda9f520f3c,456a564c-2998-4260-b779-ee852852a829,8.0,GDDR6,250.0,290.0,2.0,331.0,Mini ITX Tower,41.0,1,1
d41b54b6-af5c-4f65-8025-f27abb81592d,f10d95ac-3c99-4ab7-999e-c87145ea8b55,16.0,GDDR6,350.0,310.0,2.7,230.0,ATX Mid Tower,-80.0,0,0
2cf89a61-547d-417c-873e-7cab9c77073c,6224e208-9084-4369-9f23-dc1d2b5c6a52,24.0,GDDR6X,450.0,322.0,3.0,338.0,Micro ATX Mini Tower,16.0,1,1
dad74bf0-3c15-4b58-afad-ef5f2bbf466c,875882bc-3e40-42e0-99db-02a497198aa6,24.0,GDDR6X,450.0,322.0,3.0,330.0,ATX Mid Tower,8.0,1,1
56848397-e8e6-4647-86a2-1287e12ab376,e68e0525-655c-459a-a1fc-c6a215b68c5c,16.0,GDDR6,250.0,340.0,3.0,400.0,ATX Mid Tower,60.0,1,1
524c83c4-d4fa-4a74-9666-b5fb9ce7f94b,a795fceb-1c06-4005-ad93-091ae19f3b11,12.0,GDDR7,250.0,242.0,2.0,467.0,ATX Mid Tower,225.0,1,1
b6867756-e810-4557-9d25-341f82735fbc,644c88d4-4f3e-4eb2-af1c-d6aa7a016878,16.0,GDDR7,300.0,338.0,2.5,150.0,Micro ATX Mini Tower,-188.0,0,0
b3ad8ca4-91fa-4363-b0af-744687511368,4452d56b-348e-47e3-95b2-c1a1b3219c04,4.0,GDDR6,107.0,282.0,2.0,320.0,Micro ATX Mini Tower,38.0,1,1
57c4964a-8e66-4c3c-989d-9c3d254a247a,31fe6aa5-0436-41b2-a43b-2b7f620de52e,10.0,GDDR6X,320.0,323.0,3.0,310.0,Micro ATX Mini Tower,-13.0,0,0
1bb0b7be-a89e-45d5-aa1b-aefd96f37933,81fc5b8f-cfc2-4bdc-8184-e71a2c574330,24.0,GDDR6X,420.0,336.0,3.0,370.0,ATX Mid Tower,34.0,1,1
172342d8-c7df-4a47-b795-cd93cf612f51,5c562211-25cd-4f7b-b287-b44df656c3e8,8.0,GDDR6,170.0,270.0,2.7,363.0,Micro ATX Desktop,93.0,1,1
8a67b0bb-8497-4791-9602-672162cb39a3,d86b31ae-7f2e-4900-a972-cdcd9f1ade8e,12.0,GDDR6,190.0,241.0,3.0,310.0,Micro ATX Mini Tower,69.0,1,1
25e1fbba-e6f2-48d7-8d8c-ba357b899b35,bac243a4-be7d-48bc-ad96-7290c17484da,4.0,GDDR5,185.0,242.0,2.0,170.0,Mini ITX Tower,-72.0,0,0
7b22a20f-74d2-4855-85d2-b4674da07de1,3a03dddd-d7a7-4101-a098-cf316bf187a4,24.0,GDDR6X,450.0,304.0,3.0,425.0,Micro ATX Mini Tower,121.0,1,1
d0cd50f5-ab7c-479b-a0b1-208cf551ba23,f4d14a76-c841-4d7e-a504-91dd9c845414,16.0,GDDR6,300.0,340.0,3.0,330.0,ATX Mid Tower,-10.0,0,0
1fce64ee-f407-4edb-9070-cad04ea3980e,46d230db-ebfe-4beb-bdac-a536aadfedfd,8.0,GDDR6,215.0,270.0,3.0,200.0,Micro ATX Mini Tower,-70.0,0,0
6105cbcb-5311-4812-bac9-90986e38f344,b4aeef78-a648-4616-9e71-a8d1fbc6b671,16.0,GDDR7,180.0,250.0,2.0,344.0,ATX Full Tower,94.0,1,1
71f5e6de-05c0-4673-a76a-e56a92f28d65,ef1c671b-61ef-4211-a852-e936228918fb,16.0,GDDR7,300.0,304.0,2.5,290.0,Micro ATX Mid Tower,-14.0,0,0
73859ad3-23bf-479b-b78b-8a993c7ca7ce,9c604663-15c0-4f39-875e-7c201cfcbfe9,32.0,GDDR6,230.0,266.7,2.0,364.0,ATX Mid Tower,97.3,1,1
0e63f8ed-55ae-45a3-b73b-de2dbcf78095,3f6f9386-d86a-411f-8b9e-5853ccf9a868,6.0,GDDR5,120.0,247.0,2.0,406.0,ATX Mid Tower,159.0,1,1
5ed4af48-2100-4ba7-8bef-b26f8f1ea26c,f76207f2-9ea1-4681-89ef-f14aa77e718f,4.0,GDDR5,145.0,310.0,2.0,267.0,Mini ITX Tower,-43.0,0,0
d0d3d629-ef10-4a84-9348-c329ebead7b6,bc58e782-102e-446e-bece-8b845aba5a95,16.0,GDDR6X,320.0,348.2,3.65,330.0,ATX Mid Tower,-18.2,0,0
be5f1f51-b099-4ab5-97a2-226d6ebb8e05,7c821d43-bea5-4bbe-8f10-22c4b4916c60,12.0,GDDR7,250.0,338.0,2.5,280.0,Micro ATX Mini Tower,-58.0,0,0
3f0666e4-b6b0-4b51-88fd-9a7089c05b84,93db7453-3c04-4823-b6b9-33d5582f9d99,12.0,GDDR7,250.0,338.0,3.0,320.0,Mini ITX Tower,-18.0,0,0
6a5ca5fd-f55a-4734-9e79-5ee66b23a406,092fb336-98b0-46af-a690-3a39d7ed60f5,6.0,GDDR6,70.0,151.0,2.0,295.0,Mini ITX Tower,144.0,1,1
65903b64-d0cf-4762-9449-9a251304b993,ca8efcd7-a4c1-4945-af26-c7b1bb9f3918,16.0,GDDR6,304.0,332.0,4.0,320.0,ATX Mid Tower,-12.0,0,0
e3174067-cc92-472e-aee7-1c4d85a574df,bac243a4-be7d-48bc-ad96-7290c17484da,16.0,GDDR7,180.0,226.0,2.05,170.0,Mini ITX Tower,-56.0,0,0
45d3a2f9-758b-41f1-8a00-df153e84b573,9b37f856-6e3a-44eb-aa1c-b1ba04266357,16.0,GDDR6X,320.0,322.0,3.0,290.0,ATX Mid Tower,-32.0,0,0
8f64dc32-aaa1-427b-9090-92665a204141,7794911d-074d-40a2-91fc-aebab4aadd29,12.0,GDDR6X,285.0,336.0,,366.0,ATX Mid Tower,30.0,1,1
57c4964a-8e66-4c3c-989d-9c3d254a247a,397a6df3-efca-4fc5-b81f-29c878a9f283,10.0,GDDR6X,320.0,323.0,3.0,420.0,ATX Mid Tower,97.0,1,1
a5526ab7-80b4-401f-9454-c24b52f06c0a,7534e785-fd7b-457b-8255-2748de9a384a,8.0,GDDR6,130.0,222.0,2.0,410.0,ATX Mid Tower,188.0,1,1
d572adbb-f3c0-4c8e-8a09-6760bdbb502b,73aacb81-e252-4441-a584-4cf3ac841b1d,16.0,GDDR6X,320.0,336.0,4.0,317.0,Mini ITX Tower,-19.0,0,0
16ded018-683c-46c4-80ce-54a6711aebbf,28ba0617-4408-4f5d-9b59-744c0d35cc52,16.0,GDDR7,300.0,338.0,2.5,320.0,ATX Mid Tower,-18.0,0,0
26712fe4-dbfe-4929-ab55-a12165813a8f,20bb1434-816b-475c-9c37-3ac460495e71,3.0,GDDR5,488.0,330.0,3.0,380.0,ATX Mid Tower,50.0,1,1
163e84c7-c4b5-4471-9f6c-f03739b00c9a,94e5da0f-22ca-4b3f-901b-d4075bf359ae,4.0,GDDR6,130.0,180.0,2.0,349.0,ATX Mid Tower,169.0,1,1
7e01e730-06c1-4e0d-83d1-8a0f8db0e268,c5fad48d-ff81-4802-8a36-fd07c811be2d,8.0,GDDR6,200.0,281.0,2.0,197.0,Mini ITX Tower,-84.0,0,0
3fe2a866-c43a-4be1-881c-b1ecc30888cf,e60e38eb-711c-4e44-adb1-4ba3a7f9155c,10.0,GDDR6,170.0,242.0,2.2,420.0,ATX Mid Tower,178.0,1,1
d5e7c595-975b-48c0-9155-1bad635b30be,0579bb64-a706-4b2d-b880-eaf6b8c6c602,16.0,GDDR7,300.0,331.9,3.0,295.0,Mini ITX Tower,-36.9,0,0
137f4eec-307f-4f37-835c-ffc69a9309ac,9fb1a4d6-d0f4-44a6-bd78-1b3a2fb6d3eb,6.0,GDDR6,160.0,235.0,2.0,370.0,ATX Mid Tower,135.0,1,1
a5852ab1-a1a6-4bb2-bc35-c1ea616ee81d,e7794036-8f52-413c-92d0-b59aee87e3e2,16.0,GDDR6,301.0,284.0,3.0,345.0,Micro ATX Mini Tower,61.0,1,1
551f0a1b-0a22-4215-a8bd-565c138457e0,614f1f9d-3fdc-4c9d-9744-55a36e647a9b,20.0,GDDR6,300.0,331.0,3.0,315.0,Micro ATX Mid Tower,-16.0,0,0
007aa248-c727-4a07-8c28-28a68bf44262,41905359-7c83-4503-9758-5eda9d3a2e94,6.0,GDDR5,120.0,267.0,2.0,225.0,Micro ATX Desktop,-42.0,0,0
cab18e6d-7c25-4b84-a63c-151a7c846e66,982df8a3-816b-4771-801a-b4c6175186ad,16.0,GDDR6,263.0,335.0,2.5,570.0,ATX Full Tower,235.0,1,1
f96e252b-d15a-4d2f-8039-8cde6aea43ea,fc4c2e97-53de-44f3-866b-40b99f49fc71,8.0,GDDR6,240.0,323.0,3.0,315.0,ATX Mid Tower,-8.0,0,0
bf2903a9-4319-4d1d-9c74-d5813b5b25d6,4ea145d1-e26c-4819-92e2-d06ac9c75d5c,8.0,GDDR6,215.0,290.0,3.0,270.0,Mini ITX Tower,-20.0,0,0
f0743f12-3bcf-4cb7-8ae4-3abfb7dd3f7a,a98bee98-8fbe-4ec4-9d97-123113bace3d,12.0,GDDR6,170.0,202.0,2.0,380.0,ATX Mid Tower,178.0,1,1
79e6bc0e-8669-44f8-af50-19a7c773b0d9,5d7bc4c8-a1c4-4485-ab30-23b151980b13,16.0,GDDR6,,340.0,2.9,290.0,ATX Mid Tower,-50.0,0,0
912b1323-4ce2-4c6b-bb96-91a6e7e2c725,60e33607-f244-417f-9efd-ef0a1f83e1cd,6.0,GDDR6,125.0,197.0,2.0,335.0,ATX Full Tower,138.0,1,1
3746bea6-8960-4c9f-a580-29136ce569c2,53baf27f-93a7-4197-a486-bdc82c5702ed,2.0,GDDR5,90.0,257.0,2.0,420.0,ATX Mid Tower,163.0,1,1
86b5be0f-8314-4afe-adaf-f7adece18895,a3cd4439-ae0a-4ccf-9b17-b39ffc5c3d07,4.0,GDDR6,100.0,225.0,2.0,400.0,ATX Mid Tower,175.0,1,1
